fclNpdidFacility,fclSurface,fclCurrentOperatorName,fclName,fclKind,fclBelongsToName,fclBelongsToKind,fclBelongsToS,fclStartupDate,fclWaterDepth,fclFunctions,fclDesignLifetime,fclFactPageUrl,fclFactMapUrl,fclPointGeometryWKT
271245,"Y","Statoil Petroleum AS","OSEBERG A","CONDEEP 4 SHAFTS","OSEBERG","FIELD","43625",1988-12-01,"109.000","DRILLING - PROCESSING - QUARTER","40","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271245","http://www.npd.no/FactMapSearch?npdid_facility_surface=271245","POINT(2.827314 60.491864)"
271273,"Y","Statoil Petroleum AS","STATFJORD A","CONDEEP 3 SHAFTS","STATFJORD","FIELD","43658",1979-11-24,"145.000","DRILLING - PROCESSING - QUARTER - STORAGE","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271273","http://www.npd.no/FactMapSearch?npdid_facility_surface=271273","POINT(1.853875 61.255683)"
271301,"Y","Statoil Petroleum AS","STATFJORD B","CONDEEP 4 SHAFTS","STATFJORD","FIELD","43658",1982-11-05,"145.000","DRILLING - PROCESSING - QUARTER - STORAGE","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271301","http://www.npd.no/FactMapSearch?npdid_facility_surface=271301","POINT(1.830636 61.206911)"
271329,"Y","Statoil Petroleum AS","STATFJORD C","CONDEEP 4 SHAFTS","STATFJORD","FIELD","43658",1985-06-26,"145.000","DRILLING - PROCESSING - QUARTER - STORAGE","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271329","http://www.npd.no/FactMapSearch?npdid_facility_surface=271329","POINT(1.902547 61.296583)"
271357,"Y","ConocoPhillips Skandinavia AS","ALBUSKJELL A","JACKET 12 LEGS","ALBUSKJELL","FIELD","43437",1979-05-01,"71.000",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271357","http://www.npd.no/FactMapSearch?npdid_facility_surface=271357","POINT(2.940008 56.642886)"
271385,"Y","ConocoPhillips Skandinavia AS","EKOFISK A","JACKET 8 LEGS","EKOFISK","FIELD","43506",1974-01-01,"74.200","DRILLING - OIL PRODUCER - PROCESSING - QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271385","http://www.npd.no/FactMapSearch?npdid_facility_surface=271385","POINT(3.222858 56.521014)"
271413,"Y","ConocoPhillips Skandinavia AS","EKOFISK B","JACKET 12 LEGS","EKOFISK","FIELD","43506",1974-10-01,"74.000","DRILLING - OIL PRODUCER - PROCESSING","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271413","http://www.npd.no/FactMapSearch?npdid_facility_surface=271413","POINT(3.203689 56.565353)"
271441,"Y","ConocoPhillips Skandinavia AS","EKOFISK C","JACKET 12 LEGS","EKOFISK","FIELD","43506",1974-01-01,"76.800","DRILLING - OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271441","http://www.npd.no/FactMapSearch?npdid_facility_surface=271441","POINT(3.215517 56.547842)"
271469,"Y","ConocoPhillips Skandinavia AS","EKOFISK K","JACKET 8 LEGS","EKOFISK","FIELD","43506",1987-01-01,"74.000","DRILLING - QUARTER - WATER INJECTION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271469","http://www.npd.no/FactMapSearch?npdid_facility_surface=271469","POINT(3.206106 56.565803)"
271525,"Y","ConocoPhillips Skandinavia AS","TOR","JACKET 8 LEGS","TOR","FIELD","43520",1978-08-01,"70.000","DRILLING - PROCESSING - QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271525","http://www.npd.no/FactMapSearch?npdid_facility_surface=271525","POINT(3.326958 56.642072)"
271553,"Y","ConocoPhillips Skandinavia AS","ALBUSKJELL F","JACKET 12 LEGS","ALBUSKJELL","FIELD","43437",1979-05-01,"71.000",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271553","http://www.npd.no/FactMapSearch?npdid_facility_surface=271553","POINT(3.053947 56.620536)"
271581,"Y","ConocoPhillips Skandinavia AS","ELDFISK A","JACKET 12 LEGS","ELDFISK","FIELD","43527",1979-08-01,"71.000","DRILLING - OIL PRODUCER - PROCESSING - QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271581","http://www.npd.no/FactMapSearch?npdid_facility_surface=271581","POINT(3.265803 56.376881)"
271609,"Y","ConocoPhillips Skandinavia AS","ELDFISK B","JACKET 12 LEGS","ELDFISK","FIELD","43527",1979-08-01,"71.000","DRILLING - OIL PRODUCER - PROCESSING - QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271609","http://www.npd.no/FactMapSearch?npdid_facility_surface=271609","POINT(3.218394 56.419331)"
424530,"N","Statoil Petroleum AS","STJERNE","MULTI WELL TEMPLATE","OSEBERG SØR","FIELD","43645",2013-03-25,"103.000","GAS PRODUCER - OIL PRODUCER - WATER INJECTION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=424530","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=424530","POINT(2.739647 60.300119)"
271665,"Y","BP Norge AS","ULA QP","JACKET 4 LEGS","ULA","FIELD","43800",1986-10-01,"71.000","QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271665","http://www.npd.no/FactMapSearch?npdid_facility_surface=271665","POINT(2.845983 57.111081)"
271693,"Y","ConocoPhillips Skandinavia AS","COD","JACKET 8 LEGS","COD","FIELD","43785",1977-11-01,"72.500",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271693","http://www.npd.no/FactMapSearch?npdid_facility_surface=271693","POINT(2.434722 57.069553)"
271721,"N",NULL,"NORDØST FRIGG","MULTI WELL TEMPLATE",NULL,"FIELD",NULL,1984-01-01,"102.000","GAS PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271721","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=271721","POINT(2.249317 59.986511)"
271749,"Y","BP Norge AS","VALHALL DP","JACKET 8 LEGS","VALHALL","FIELD","43548",1981-12-17,"74.000","DRILLING","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271749","http://www.npd.no/FactMapSearch?npdid_facility_surface=271749","POINT(3.395331 56.278164)"
271777,"Y","Statoil Petroleum AS","HEIMDAL","JACKET 8 LEGS","HEIMDAL","FIELD","43590",1985-10-15,"120.000","OIL PRODUCER - PROCESSING - QUARTER","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271777","http://www.npd.no/FactMapSearch?npdid_facility_surface=271777","POINT(2.228806 59.574161)"
271805,"Y",NULL,"ODIN","JACKET 4 LEGS",NULL,"FIELD",NULL,1984-04-01,"103.000",NULL,"0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271805","http://www.npd.no/FactMapSearch?npdid_facility_surface=271805","POINT(2.16575 60.076933)"
271833,"Y","Statoil Petroleum AS","GULLFAKS A","CONDEEP 4 SHAFTS","GULLFAKS","FIELD","43686",1986-12-21,"133.000","DRILLING - OIL PRODUCER - PROCESSING - QUARTER - STORAGE","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271833","http://www.npd.no/FactMapSearch?npdid_facility_surface=271833","POINT(2.18915 61.176106)"
271861,"Y",NULL,"10/1-CDP1","CONCRETE STRUCTURE",NULL,NULL,NULL,1979-09-01,"100.000","DRILLING","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271861","http://www.npd.no/FactMapSearch?npdid_facility_surface=271861","POINT(2.061789 59.875289)"
271889,"Y","BP Norge AS","ULA DP","JACKET 4 LEGS","ULA","FIELD","43800",1986-07-01,"71.000","DRILLING","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271889","http://www.npd.no/FactMapSearch?npdid_facility_surface=271889","POINT(2.847331 57.111431)"
271917,"Y","Statoil Petroleum AS","GULLFAKS B","CONDEEP 4 SHAFTS","GULLFAKS","FIELD","43686",1988-02-29,"141.000","DRILLING - OIL PRODUCER - PROCESSING - QUARTER - STORAGE","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271917","http://www.npd.no/FactMapSearch?npdid_facility_surface=271917","POINT(2.2013 61.202917)"
271945,"Y","GASSCO AS","DRAUPNER S","JACKET 4 LEGS","GASSLED","TUF","2252643",1985-07-01,"70.000","QUARTER - RISER","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271945","http://www.npd.no/FactMapSearch?npdid_facility_surface=271945","POINT(2.472667 58.188778)"
271973,"Y","GASSCO AS","EKOFISK S","JACKET 4 LEGS","STATPIPE","TUF","123940",1986-01-01,"76.800","RISER","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271973","http://www.npd.no/FactMapSearch?npdid_facility_surface=271973","POINT(3.213817 56.551897)"
272001,"Y","ConocoPhillips Skandinavia AS","EKOFISK R","JACKET 8 LEGS","EKOFISK","FIELD","43506",1977-09-01,"76.800",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272001","http://www.npd.no/FactMapSearch?npdid_facility_surface=272001","POINT(3.211719 56.550658)"
272029,"Y","BP Norge AS","ULA PP","JACKET 4 LEGS","ULA","FIELD","43800",1986-10-01,"71.000","PROCESSING","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272029","http://www.npd.no/FactMapSearch?npdid_facility_surface=272029","POINT(2.848569 57.111756)"
272057,"Y","ConocoPhillips Skandinavia AS","ELDFISK FTP","JACKET 8 LEGS","ELDFISK","FIELD","43527",1979-08-01,"76.800","PROCESSING","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272057","http://www.npd.no/FactMapSearch?npdid_facility_surface=272057","POINT(3.265933 56.375719)"
272085,"Y","Statoil Petroleum AS","SNORRE A","TLP STEEL","SNORRE","FIELD","43718",1992-08-03,"335.000","DRILLING - PROCESSING - QUARTER","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272085","http://www.npd.no/FactMapSearch?npdid_facility_surface=272085","POINT(2.144344 61.449336)"
272113,"Y","BP Norge AS","EKOFISK G","JACKET 4 LEGS","VALHALL","FIELD","43548",1982-10-01,"76.800","RISER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272113","http://www.npd.no/FactMapSearch?npdid_facility_surface=272113","POINT(3.209986 56.549197)"
272141,"Y","ConocoPhillips Skandinavia AS","EKOFISK T","DORIS","EKOFISK","FIELD","43506",1974-12-01,"76.800",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272141","http://www.npd.no/FactMapSearch?npdid_facility_surface=272141","POINT(3.212581 56.549542)"
272169,"Y","ConocoPhillips Skandinavia AS","EKOFISK P","JACKET 4 LEGS","EKOFISK","FIELD","43506",1975-10-14,"76.800",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272169","http://www.npd.no/FactMapSearch?npdid_facility_surface=272169","POINT(3.213653 56.548692)"
272197,"Y","ConocoPhillips Skandinavia AS","EKOFISK H","JACKET 4 LEGS","EKOFISK","FIELD","43506",1979-01-01,"76.800","ACCOMMODATION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272197","http://www.npd.no/FactMapSearch?npdid_facility_surface=272197","POINT(3.213133 56.547211)"
272225,"Y","Statoil Petroleum AS","OSEBERG C","JACKET 8 LEGS","OSEBERG","FIELD","43625",1991-09-02,"108.000","DRILLING - PROCESSING - QUARTER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272225","http://www.npd.no/FactMapSearch?npdid_facility_surface=272225","POINT(2.775597 60.608339)"
272253,"Y","ConocoPhillips Skandinavia AS","EKOFISK Q","JACKET 4 LEGS","EKOFISK","FIELD","43506",1973-01-01,"76.800","ACCOMMODATION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272253","http://www.npd.no/FactMapSearch?npdid_facility_surface=272253","POINT(3.216031 56.546981)"
272281,"Y","ConocoPhillips Skandinavia AS","EKOFISK FTP","JACKET 8 LEGS","EKOFISK","FIELD","43506",1974-04-01,"76.800","PROCESSING - RISER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272281","http://www.npd.no/FactMapSearch?npdid_facility_surface=272281","POINT(3.216739 56.546181)"
408227,"N","Marathon Oil Norge AS","VOLUND","MULTI WELL TEMPLATE","VOLUND","FIELD","4380167",2009-09-16,"124.0","OIL PRODUCER - WATER INJECTION","15","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=408227","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=408227","POINT(1.965122 59.496061)"
272337,"Y","Talisman Energy Norge AS","GYDA","JACKET 6 LEGS","GYDA","FIELD","43492",1990-06-22,"66.000","DRILLING - PROCESSING - QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272337","http://www.npd.no/FactMapSearch?npdid_facility_surface=272337","POINT(3.085197 56.904925)"
272365,"Y","Statoil Petroleum AS","SLEIPNER A","CONDEEP 4 SHAFTS","SLEIPNER ØST","FIELD","43478",1993-10-01,"83.000","DRILLING - PROCESSING - QUARTER","50","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272365","http://www.npd.no/FactMapSearch?npdid_facility_surface=272365","POINT(1.908614 58.367314)"
272393,"Y","A/S Norske Shell","DRAUGEN","CONDEEP MONOSHAFT","DRAUGEN","FIELD","43758",1993-10-19,"252.000","DRILLING - PROCESSING - QUARTER - STORAGE","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272393","http://www.npd.no/FactMapSearch?npdid_facility_surface=272393","POINT(7.782606 64.353172)"
272421,"Y","Statoil Petroleum AS","HEIDRUN","TLP CONCRETE","HEIDRUN","FIELD","43771",1995-10-19,"345.000","DRILLING - OIL PRODUCER - PROCESSING - QUARTER","50","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272421","http://www.npd.no/FactMapSearch?npdid_facility_surface=272421","POINT(7.3175 65.325833)"
272477,"Y","BP Norge AS","VALHALL Q","JACKET 4 LEGS","VALHALL","FIELD","43548",1981-07-01,"74.000","QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272477","http://www.npd.no/FactMapSearch?npdid_facility_surface=272477","POINT(3.394278 56.278833)"
272505,"N","Centrica Resources (Norge) AS","ØST FRIGG A","MULTI WELL TEMPLATE","ØST FRIGG","FIELD","43576",1988-10-01,"112.000","GAS PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272505","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=272505","POINT(2.364442 59.919069)"
272533,"N","Centrica Resources (Norge) AS","ØST FRIGG B","MULTI WELL TEMPLATE","ØST FRIGG","FIELD","43576",1988-10-01,"112.000","GAS PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272533","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=272533","POINT(2.361928 59.890667)"
272561,"Y","Total E&P Norge AS","FRIGG TCP2","CONDEEP 3 SHAFTS","FRIGG","FIELD","43555",1978-08-01,"102.000","PROCESSING","60","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272561","http://www.npd.no/FactMapSearch?npdid_facility_surface=272561","POINT(2.066536 59.880122)"
272589,"Y","Statoil Petroleum AS","STATFJORD B-OLS","LOADING SYSTEM","STATFJORD","FIELD","43658",1990-08-01,"146.000","OFFLOADING","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272589","http://www.npd.no/FactMapSearch?npdid_facility_surface=272589","POINT(1.838644 61.224417)"
272617,"Y","Statoil Petroleum AS","STATFJORD C-SPM","LOADING SYSTEM","STATFJORD","FIELD","43658",1984-07-01,"145.000","OFFLOADING","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272617","http://www.npd.no/FactMapSearch?npdid_facility_surface=272617","POINT(1.883833 61.281056)"
272645,"Y","Statoil Petroleum AS","GULLFAKS C","CONDEEP 4 SHAFTS","GULLFAKS","FIELD","43686",1990-01-01,"216.000","DRILLING - OIL PRODUCER - PROCESSING - QUARTER - STORAGE","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272645","http://www.npd.no/FactMapSearch?npdid_facility_surface=272645","POINT(2.273869 61.214944)"
272673,"N","Statoil Petroleum AS","34/10-A-1 H","SINGLE WELL TEMPLATE","GULLFAKS","FIELD","43686",1986-12-22,"135.000","OIL PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272673","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=272673","POINT(2.220975 61.184647)"
272701,"N","Statoil Petroleum AS","34/10-A-2 A","SINGLE WELL TEMPLATE","GULLFAKS","FIELD","43686",1986-12-23,"138.000","OIL PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272701","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=272701","POINT(2.218453 61.180136)"
272729,"N","Statoil Petroleum AS","34/10-A-3 H","SINGLE WELL TEMPLATE","GULLFAKS","FIELD","43686",1987-02-12,"138.000","OIL PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272729","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=272729","POINT(2.211461 61.187294)"
272757,"N","Statoil Petroleum AS","34/10-A-4 H","SINGLE WELL TEMPLATE","GULLFAKS","FIELD","43686",1986-12-23,"144.000","OIL PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272757","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=272757","POINT(2.224297 61.188203)"
272785,"N","Statoil Petroleum AS","34/10-A-5 H","SINGLE WELL TEMPLATE","GULLFAKS","FIELD","43686",1987-04-04,"136.000","OIL PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272785","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=272785","POINT(2.210675 61.178369)"
272813,"Y","Statoil Petroleum AS","GULLFAKS A-SPM 1","LOADING SYSTEM","GULLFAKS","FIELD","43686",1986-12-21,"136.000","OFFLOADING","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272813","http://www.npd.no/FactMapSearch?npdid_facility_surface=272813","POINT(2.157508 61.191606)"
272841,"Y","Statoil Petroleum AS","GULLFAKS A-SPM 2","LOADING SYSTEM","GULLFAKS","FIELD","43686",1988-02-29,"136.000","OFFLOADING","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272841","http://www.npd.no/FactMapSearch?npdid_facility_surface=272841","POINT(2.229728 61.167253)"
272869,"N","ConocoPhillips Skandinavia AS","TOMMELITEN","MULTI WELL TEMPLATE","TOMMELITEN GAMMA","FIELD","43444",1988-10-03,"72.000","GAS PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272869","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=272869","POINT(2.924192 56.492128)"
272897,"Y","Statoil Petroleum AS","OSEBERG B","JACKET 8 LEGS","OSEBERG","FIELD","43625",1988-12-01,"108.000","DRILLING","40","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272897","http://www.npd.no/FactMapSearch?npdid_facility_surface=272897","POINT(2.828253 60.493339)"
272925,"N","Statoil Petroleum AS","30/9-B-49 H","SINGLE WELL TEMPLATE","OSEBERG","FIELD","43625",1988-12-01,"102.000","OIL PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272925","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=272925","POINT(2.837436 60.542236)"
272953,"N","Statoil Petroleum AS","30/9-B-50 H","SINGLE WELL TEMPLATE","OSEBERG","FIELD","43625",1988-12-01,"103.000","OIL PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272953","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=272953","POINT(2.806556 60.541214)"
273877,"Y","Talisman North Sea Limited","BRAE A","JACKET 8 LEGS","ENOCH","FIELD","3437659",1983-07-12,"111.862","OIL PRODUCER - PROCESSING - QUARTER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=273877","http://www.npd.no/FactMapSearch?npdid_facility_surface=273877","POINT(1.28195 58.692483)"
273961,"N","Statoil Petroleum AS","SNORRE UPA","MULTI WELL TEMPLATE","SNORRE","FIELD","43718",1992-08-03,"335.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=273961","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=273961","POINT(2.226344 61.489328)"
274185,"Y","ConocoPhillips Skandinavia AS","36/22","JACKET 8 LEGS","NORPIPE OLJELEDNING","TUF","124133",1975-10-14,"73.200",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=274185","http://www.npd.no/FactMapSearch?npdid_facility_surface=274185","POINT(0.203406 55.291106)"
274213,"Y","ConocoPhillips Skandinavia AS","37/4","JACKET 8 LEGS","NORPIPE OLJELEDNING","TUF","124133",1975-10-14,"85.000",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=274213","http://www.npd.no/FactMapSearch?npdid_facility_surface=274213","POINT(1.612222 55.900167)"
277265,"Y","GASSCO AS","B-11","JACKET 8 LEGS","NORPIPE GASSLEDNING","TUF","124165",1977-09-17,"33.000","BOOSTER - QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277265","http://www.npd.no/FactMapSearch?npdid_facility_surface=277265","POINT(4.551647 55.462314)"
277293,"Y","ConocoPhillips Skandinavia AS","EKOFISK W","JACKET TRIPOD","EKOFISK","FIELD","43506",1989-01-01,"72.000","WATER INJECTION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277293","http://www.npd.no/FactMapSearch?npdid_facility_surface=277293","POINT(3.217933 56.544197)"
277321,"Y","Statoil Petroleum AS","VESLEFRIKK A","JACKET 4 LEGS","VESLEFRIKK","FIELD","43618",1989-12-26,"174.000","DRILLING","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277321","http://www.npd.no/FactMapSearch?npdid_facility_surface=277321","POINT(2.897858 60.782706)"
277349,"Y","Statoil Petroleum AS","VESLEFRIKK B","SEMISUB STEEL","VESLEFRIKK","FIELD","43618",1989-12-26,"176.000","PROCESSING - QUARTER","26","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277349","http://www.npd.no/FactMapSearch?npdid_facility_surface=277349","POINT(2.898611 60.781389)"
277377,"Y","ConocoPhillips Skandinavia AS","EMBLA","JACKET 4 LEGS","EMBLA","FIELD","43534",1993-05-13,"70.200","OIL PRODUCER - PROCESSING","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277377","http://www.npd.no/FactMapSearch?npdid_facility_surface=277377","POINT(3.248264 56.333231)"
277405,"Y","Statoil Petroleum AS","BRAGE","JACKET 8 LEGS","BRAGE","FIELD","43651",1993-09-23,"136.000","DRILLING - PROCESSING - QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277405","http://www.npd.no/FactMapSearch?npdid_facility_surface=277405","POINT(3.046797 60.542558)"
277433,"Y","Det norske oljeselskap ASA","FRØY","JACKET 4 LEGS","FRØY","FIELD","43597",1995-05-11,"119.000","WELLHEAD","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277433","http://www.npd.no/FactMapSearch?npdid_facility_surface=277433","POINT(2.557778 59.734167)"
277461,"N","Lundin Norway AS","MIME","MULTI WELL TEMPLATE","MIME","FIELD","43792",1990-10-01,"85.000","OIL PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277461","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=277461","POINT(2.486267 57.120142)"
277489,"Y","Statoil Petroleum AS","OSEBERG ØST","JACKET 4 LEGS","OSEBERG ØST","FIELD","43639",1999-05-03,"157.000","DRILLING - PROCESSING - QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277489","http://www.npd.no/FactMapSearch?npdid_facility_surface=277489","POINT(2.935219 60.700497)"
277517,"N","Statoil Petroleum AS","GULLFAKS SØR D","MULTI WELL TEMPLATE","GULLFAKS SØR","FIELD","43699",1998-10-08,"135.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277517","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=277517","POINT(2.244292 61.124042)"
277545,"N","Statoil Petroleum AS","SLEIPNER C","MULTI WELL TEMPLATE","SLEIPNER ØST","FIELD","43478",1993-09-11,"85.000","GAS PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277545","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=277545","POINT(1.929675 58.435794)"
