prlName,prlLicensingActivityName,prlMainArea,prlStatus,prlDateGranted,prlDateValidTo,prlOriginalArea,prlCurrentArea,prlPhaseCurrent,prlNpdidLicence,prlFactPageUrl,prlFactMapUrl,prlDateUpdated,prlDateUpdatedMax,dateSyncNPD
122 C,TFO2004,Norwegian sea,ACTIVE,2004-12-17,2025-02-28,5.622,4.217,PRODUCTION,2987454,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2987454,http://www.npd.no/FactMapSearch?NPDID_production_licence=2987454,9999-12-31,9999-12-31,2013-05-08
122 D,TFO2005,Norwegian sea,ACTIVE,2006-01-06,2025-02-28,7.028,7.028,PRODUCTION,3811939,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811939,http://www.npd.no/FactMapSearch?NPDID_production_licence=3811939,9999-12-31,9999-12-31,2013-05-08
123,10-B,Norwegian sea,INACTIVE,1986-02-28,1992-02-28,428.120,0.000,NULL,21796,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21796,NULL,9999-12-31,9999-12-31,2013-05-08
124,10-B,Norwegian sea,ACTIVE,1986-02-28,2025-02-28,432.220,99.273,PRODUCTION,21804,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21804,http://www.npd.no/FactMapSearch?NPDID_production_licence=21804,9999-12-31,9999-12-31,2013-05-08
125,10-B,Norwegian sea,INACTIVE,1986-02-28,1990-03-14,428.120,0.000,NULL,21812,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21812,NULL,9999-12-31,9999-12-31,2013-05-08
126,10-B,Norwegian sea,INACTIVE,1986-02-28,1992-02-28,411.636,0.000,NULL,21820,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21820,NULL,9999-12-31,9999-12-31,2013-05-08
127,10-B,Norwegian sea,ACTIVE,1986-02-28,2023-02-28,419.895,92.716,PRODUCTION,21828,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21828,http://www.npd.no/FactMapSearch?NPDID_production_licence=21828,9999-12-31,9999-12-31,2013-05-08
128,10-B,Norwegian sea,ACTIVE,1986-02-28,2026-02-28,839.790,249.038,PRODUCTION,21836,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21836,http://www.npd.no/FactMapSearch?NPDID_production_licence=21836,9999-12-31,9999-12-31,2013-05-08
128 B,Awarded additionaly to round 10-A,Norwegian sea,ACTIVE,1998-01-30,2026-02-28,4.220,4.220,PRODUCTION,41361,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=41361,http://www.npd.no/FactMapSearch?NPDID_production_licence=41361,9999-12-31,9999-12-31,2013-05-08
128 C,TFO2005,Norwegian sea,INACTIVE,2006-01-06,2007-01-06,68.295,0.000,NULL,3811967,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811967,NULL,9999-12-31,9999-12-31,2013-05-08
129,Awarded additionaly to round 10-A,North sea,INACTIVE,1986-07-11,1994-12-31,225.393,0.000,NULL,21844,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21844,NULL,9999-12-31,9999-12-31,2013-05-08
130,11-A,Norwegian sea,INACTIVE,1987-04-10,1993-04-10,478.071,0.000,NULL,21852,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21852,NULL,9999-12-31,9999-12-31,2013-05-08
131,11-A,Norwegian sea,INACTIVE,1987-04-10,1992-12-15,448.529,0.000,NULL,21860,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21860,NULL,9999-12-31,9999-12-31,2013-05-08
132,11-A,Norwegian sea,ACTIVE,1987-04-10,2023-04-10,452.584,21.036,PRODUCTION,21868,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21868,http://www.npd.no/FactMapSearch?NPDID_production_licence=21868,9999-12-31,9999-12-31,2013-05-08
133,11-A,Norwegian sea,INACTIVE,1987-04-10,1992-01-01,444.465,0.000,NULL,21876,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21876,NULL,9999-12-31,9999-12-31,2013-05-08
134,11-A,Norwegian sea,ACTIVE,1987-04-10,2027-04-10,436.310,62.711,PRODUCTION,21884,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21884,http://www.npd.no/FactMapSearch?NPDID_production_licence=21884,9999-12-31,9999-12-31,2013-05-08
134 B,Awarded additionaly to round 11-A,Norwegian sea,ACTIVE,2000-01-14,2027-04-10,155.795,136.958,PRODUCTION,1025257,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1025257,http://www.npd.no/FactMapSearch?NPDID_production_licence=1025257,9999-12-31,9999-12-31,2013-05-08
134 C,TFO2005,Norwegian sea,ACTIVE,2006-01-06,2027-04-10,10.170,10.170,PRODUCTION,3812006,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3812006,http://www.npd.no/FactMapSearch?NPDID_production_licence=3812006,9999-12-31,9999-12-31,2013-05-08
135,11-A,Barents sea,INACTIVE,1987-04-10,1995-12-31,646.061,0.000,NULL,21892,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21892,NULL,9999-12-31,9999-12-31,2013-05-08
136,11-A,Barents sea,INACTIVE,1987-04-10,1993-04-10,628.856,0.000,NULL,21900,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21900,NULL,9999-12-31,9999-12-31,2013-05-08
137,11-A,Barents sea,INACTIVE,1987-04-10,1990-12-31,628.856,0.000,NULL,21908,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21908,NULL,9999-12-31,9999-12-31,2013-05-08
138,11-B,Barents sea,INACTIVE,1987-05-29,1999-12-31,327.322,0.000,NULL,21916,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21916,NULL,9999-12-31,9999-12-31,2013-05-08
139,11-B,Barents sea,INACTIVE,1987-05-29,1993-05-29,947.588,0.000,NULL,21924,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21924,NULL,9999-12-31,9999-12-31,2013-05-08
140,11-B,Barents sea,INACTIVE,1987-05-29,1990-12-31,594.294,0.000,NULL,21932,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21932,NULL,9999-12-31,9999-12-31,2013-05-08
141,11-B,Barents sea,INACTIVE,1987-05-29,1990-12-31,594.294,0.000,NULL,21940,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21940,NULL,9999-12-31,9999-12-31,2013-05-08
142,11-B,North sea,INACTIVE,1987-05-29,1999-12-31,512.309,0.000,NULL,21948,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21948,NULL,9999-12-31,9999-12-31,2013-05-08
143,12,North sea,ACTIVE,1988-07-08,2027-07-08,319.068,105.141,PRODUCTION,21956,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21956,http://www.npd.no/FactMapSearch?NPDID_production_licence=21956,9999-12-31,9999-12-31,2013-05-08
143 BS,Awarded additionaly to round 12,North sea,ACTIVE,2003-06-27,2027-07-08,68.085,45.469,PRODUCTION,2424891,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2424891,http://www.npd.no/FactMapSearch?NPDID_production_licence=2424891,9999-12-31,9999-12-31,2013-05-08
143 CS,Awarded additionaly to round 12,North sea,INACTIVE,2003-06-27,2007-01-01,89.923,0.000,PRODUCTION,2424919,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2424919,NULL,9999-12-31,9999-12-31,2013-05-08
144,12,North sea,INACTIVE,1988-07-08,2002-12-31,336.500,0.000,NULL,21964,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21964,NULL,9999-12-31,9999-12-31,2013-05-08
145,12,North sea,ACTIVE,1988-07-08,2024-07-08,250.555,11.475,PRODUCTION,21972,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21972,http://www.npd.no/FactMapSearch?NPDID_production_licence=21972,9999-12-31,9999-12-31,2013-05-08
146,12,North sea,ACTIVE,1988-07-08,2027-07-08,221.748,83.371,PRODUCTION,21980,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21980,http://www.npd.no/FactMapSearch?NPDID_production_licence=21980,9999-12-31,9999-12-31,2013-05-08
147,12,North sea,ACTIVE,1988-07-08,2027-07-08,467.778,19.372,PRODUCTION,21988,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21988,http://www.npd.no/FactMapSearch?NPDID_production_licence=21988,9999-12-31,9999-12-31,2013-05-08
148,12,North sea,ACTIVE,1988-07-08,2024-07-08,543.438,50.122,PRODUCTION,21996,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21996,http://www.npd.no/FactMapSearch?NPDID_production_licence=21996,2013-01-03,2013-01-03,2013-05-08
149,12,North sea,INACTIVE,1988-07-08,1994-07-08,535.510,0.000,NULL,22004,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22004,NULL,9999-12-31,9999-12-31,2013-05-08
150,12,North sea,ACTIVE,1988-07-08,2024-07-08,375.258,47.369,PRODUCTION,22012,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22012,http://www.npd.no/FactMapSearch?NPDID_production_licence=22012,9999-12-31,9999-12-31,2013-05-08
150 B,TFO2010,North sea,ACTIVE,2011-02-04,2016-08-04,29.888,8.466,INITIAL EXTENDED,20108072,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108072,http://www.npd.no/FactMapSearch?NPDID_production_licence=20108072,2012-11-29,2013-01-16,2013-05-08
151,12,North sea,INACTIVE,1988-07-08,1994-07-08,520.058,0.000,NULL,22020,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22020,NULL,9999-12-31,9999-12-31,2013-05-08
152,12,North sea,ACTIVE,1988-07-08,2036-06-30,137.968,20.061,PRODUCTION,22028,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22028,http://www.npd.no/FactMapSearch?NPDID_production_licence=22028,2013-01-03,2013-01-03,2013-05-08
153,12,North sea,ACTIVE,1988-07-08,2028-07-08,993.138,147.254,PRODUCTION,22036,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22036,http://www.npd.no/FactMapSearch?NPDID_production_licence=22036,9999-12-31,9999-12-31,2013-05-08
153 B,TFO2007,North sea,ACTIVE,2008-02-29,2028-07-08,6.630,6.630,PRODUCTION,4918242,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918242,http://www.npd.no/FactMapSearch?NPDID_production_licence=4918242,9999-12-31,9999-12-31,2013-05-08
154,12-B,Norwegian sea,INACTIVE,1989-03-03,1995-03-03,941.433,0.000,NULL,22044,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22044,NULL,9999-12-31,9999-12-31,2013-05-08
155,12-B,Norwegian sea,INACTIVE,1989-03-03,1993-02-18,468.712,0.000,NULL,22052,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22052,NULL,9999-12-31,9999-12-31,2013-05-08
156,12-B,Norwegian sea,INACTIVE,1989-03-03,2002-12-31,452.584,0.000,NULL,22060,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22060,NULL,9999-12-31,9999-12-31,2013-05-08
157,12-B,Norwegian sea,INACTIVE,1989-03-03,1999-12-31,452.584,0.000,NULL,22068,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22068,NULL,9999-12-31,9999-12-31,2013-05-08
158,12-B,Norwegian sea,ACTIVE,1989-03-03,2028-03-03,448.529,5.975,PRODUCTION,22076,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22076,http://www.npd.no/FactMapSearch?NPDID_production_licence=22076,2012-12-01,2012-12-01,2013-05-08
159,12-B,Norwegian sea,ACTIVE,1989-03-03,2029-03-03,424.012,55.650,PRODUCTION,22084,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22084,http://www.npd.no/FactMapSearch?NPDID_production_licence=22084,9999-12-31,9999-12-31,2013-05-08
159 B,Awarded additionaly to round 12 B,Norwegian sea,ACTIVE,2004-08-13,2029-03-03,77.444,77.444,PRODUCTION,2819945,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2819945,http://www.npd.no/FactMapSearch?NPDID_production_licence=2819945,9999-12-31,9999-12-31,2013-05-08
159 C,Awarded additionaly to round 12 B,Norwegian sea,ACTIVE,2008-02-13,2029-03-03,60.704,60.704,PRODUCTION,4939362,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4939362,http://www.npd.no/FactMapSearch?NPDID_production_licence=4939362,9999-12-31,9999-12-31,2013-05-08
159 D,Awarded additionaly to round 12 B,Norwegian sea,ACTIVE,2008-02-13,2029-03-03,18.046,18.046,PRODUCTION,4939421,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4939421,http://www.npd.no/FactMapSearch?NPDID_production_licence=4939421,9999-12-31,9999-12-31,2013-05-08
160,12-B,Barents sea,INACTIVE,1989-03-03,1993-11-01,611.600,0.000,NULL,22092,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22092,NULL,9999-12-31,9999-12-31,2013-05-08
161,12-B,Barents sea,INACTIVE,1989-03-03,1993-12-31,628.856,0.000,NULL,22100,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22100,NULL,9999-12-31,9999-12-31,2013-05-08
162,12-B,Barents sea,INACTIVE,1989-03-03,1991-12-31,602.953,0.000,NULL,22108,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22108,NULL,9999-12-31,9999-12-31,2013-05-08
163,13,North sea,INACTIVE,1991-03-01,2000-03-01,101.690,0.000,NULL,22116,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22116,NULL,9999-12-31,9999-12-31,2013-05-08
164,13,North sea,INACTIVE,1991-03-01,1997-03-01,783.712,0.000,NULL,22124,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22124,NULL,9999-12-31,9999-12-31,2013-05-08
165,13,North sea,INACTIVE,1991-03-01,1994-11-01,558.364,0.000,NULL,22132,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22132,NULL,9999-12-31,9999-12-31,2013-05-08
166,13,North sea,INACTIVE,1991-03-01,2002-12-31,269.806,0.000,NULL,22140,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22140,NULL,9999-12-31,9999-12-31,2013-05-08
167,13,North sea,ACTIVE,1991-03-01,2030-03-01,209.034,21.359,PRODUCTION,22148,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22148,http://www.npd.no/FactMapSearch?NPDID_production_licence=22148,9999-12-31,9999-12-31,2013-05-08
167 B,NST2002,North sea,ACTIVE,2003-04-11,2030-03-01,37.313,3.556,PRODUCTION,2407874,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2407874,http://www.npd.no/FactMapSearch?NPDID_production_licence=2407874,9999-12-31,9999-12-31,2013-05-08
168,13,North sea,INACTIVE,1991-03-01,2003-12-31,267.501,0.000,NULL,22156,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22156,NULL,9999-12-31,9999-12-31,2013-05-08
169,13,North sea,ACTIVE,1991-03-01,2030-03-01,589.389,212.400,PRODUCTION,22164,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22164,http://www.npd.no/FactMapSearch?NPDID_production_licence=22164,9999-12-31,9999-12-31,2013-05-08
169 B1,Awarded additionaly to round 13,North sea,ACTIVE,2000-03-01,2030-03-01,51.793,51.793,PRODUCTION,1030964,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1030964,http://www.npd.no/FactMapSearch?NPDID_production_licence=1030964,9999-12-31,9999-12-31,2013-05-08
169 B2,Awarded additionaly to round 13,North sea,ACTIVE,2000-03-01,2030-03-01,22.532,22.532,PRODUCTION,1031002,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1031002,http://www.npd.no/FactMapSearch?NPDID_production_licence=1031002,9999-12-31,9999-12-31,2013-05-08
169 C,Awarded additionaly to round 13,North sea,ACTIVE,2009-03-27,2030-03-01,26.387,8.790,PRODUCTION,5479914,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5479914,http://www.npd.no/FactMapSearch?NPDID_production_licence=5479914,2012-11-09,2012-11-09,2013-05-08
169 D,TFO2009,North sea,ACTIVE,2010-02-19,2030-03-01,8.834,8.834,PRODUCTION,17320383,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17320383,http://www.npd.no/FactMapSearch?NPDID_production_licence=17320383,9999-12-31,9999-12-31,2013-05-08
169 E,Awarded additionaly to round 13,North sea,ACTIVE,2011-11-04,2030-03-01,19.385,19.385,PRODUCTION,21124742,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21124742,http://www.npd.no/FactMapSearch?NPDID_production_licence=21124742,9999-12-31,9999-12-31,2013-05-08
170,13,North sea,INACTIVE,1991-03-01,1997-12-31,174.407,0.000,NULL,22172,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22172,NULL,9999-12-31,9999-12-31,2013-05-08
171,13,North sea,INACTIVE,1991-03-01,2002-12-31,516.169,0.000,NULL,22180,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22180,NULL,9999-12-31,9999-12-31,2013-05-08
171 B,Awarded additionaly to round 13,North sea,ACTIVE,2000-10-09,2031-03-01,23.152,23.152,PRODUCTION,1333384,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1333384,http://www.npd.no/FactMapSearch?NPDID_production_licence=1333384,2012-12-05,2012-12-05,2013-05-08
172,13,North sea,INACTIVE,1991-03-01,2003-12-31,157.188,0.000,NULL,22188,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22188,NULL,9999-12-31,9999-12-31,2013-05-08
173,13,North sea,INACTIVE,1991-03-01,2000-12-27,500.509,0.000,NULL,22196,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22196,NULL,9999-12-31,9999-12-31,2013-05-08
174,13,North sea,INACTIVE,1991-03-01,2003-12-31,500.509,0.000,NULL,22204,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22204,NULL,9999-12-31,9999-12-31,2013-05-08
175,13,Norwegian sea,INACTIVE,1991-03-01,1999-12-31,969.378,0.000,NULL,22212,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22212,NULL,9999-12-31,9999-12-31,2013-05-08
176,13,Norwegian sea,ACTIVE,1991-03-01,2028-03-01,905.169,7.512,PRODUCTION,22220,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22220,http://www.npd.no/FactMapSearch?NPDID_production_licence=22220,2012-12-01,2012-12-01,2013-05-08
177,13,Norwegian sea,INACTIVE,1991-03-01,2000-01-01,814.989,0.000,NULL,22228,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22228,NULL,9999-12-31,9999-12-31,2013-05-08
178,13,Barents sea,INACTIVE,1991-03-01,1993-12-31,650.352,0.000,NULL,22236,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22236,NULL,9999-12-31,9999-12-31,2013-05-08
179,13,Barents sea,INACTIVE,1991-03-01,1994-12-22,646.061,0.000,NULL,22244,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22244,NULL,9999-12-31,9999-12-31,2013-05-08
180,13,Barents sea,INACTIVE,1991-03-01,1995-04-01,327.322,0.000,NULL,22252,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22252,NULL,9999-12-31,9999-12-31,2013-05-08
181,13,Barents sea,INACTIVE,1991-03-01,1999-03-01,986.250,0.000,NULL,22260,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22260,NULL,9999-12-31,9999-12-31,2013-05-08
182,13,Barents sea,INACTIVE,1991-03-01,2000-12-31,628.856,0.000,NULL,22268,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22268,NULL,9999-12-31,9999-12-31,2013-05-08
183,13,Barents sea,INACTIVE,1991-03-01,1995-04-11,637.465,0.000,NULL,22276,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22276,NULL,9999-12-31,9999-12-31,2013-05-08
184,13,Barents sea,INACTIVE,1991-03-01,1994-07-01,882.769,0.000,NULL,22284,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22284,NULL,9999-12-31,9999-12-31,2013-05-08
185,Awarded additionaly to round 13,North sea,ACTIVE,1991-09-13,2015-04-06,25.535,25.535,PRODUCTION,22292,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22292,http://www.npd.no/FactMapSearch?NPDID_production_licence=22292,2013-02-20,2013-02-20,2013-05-08
186,14,North sea,INACTIVE,1993-09-10,1999-09-10,232.554,0.000,NULL,22300,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22300,NULL,9999-12-31,9999-12-31,2013-05-08
187,14,North sea,ACTIVE,1993-09-10,2032-09-10,374.677,67.918,PRODUCTION,22308,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22308,http://www.npd.no/FactMapSearch?NPDID_production_licence=22308,9999-12-31,9999-12-31,2013-05-08
188,14,North sea,INACTIVE,1993-09-10,1998-04-20,535.510,0.000,NULL,22316,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22316,NULL,9999-12-31,9999-12-31,2013-05-08
189,14,North sea,INACTIVE,1993-09-10,2005-01-01,636.661,0.000,PRODUCTION,22324,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22324,NULL,9999-12-31,9999-12-31,2013-05-08
190,14,North sea,ACTIVE,1993-09-10,2032-09-10,512.269,256.067,PRODUCTION,22332,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22332,http://www.npd.no/FactMapSearch?NPDID_production_licence=22332,9999-12-31,9999-12-31,2013-05-08
190 B,TFO2012,North sea,ACTIVE,2013-02-08,2017-02-08,153.912,153.912,INITIAL,22813207,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22813207,http://www.npd.no/FactMapSearch?NPDID_production_licence=22813207,2013-02-26,2013-03-08,2013-05-08
191,14,North sea,INACTIVE,1993-09-10,2003-09-10,849.728,0.000,NULL,1043631,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1043631,NULL,9999-12-31,9999-12-31,2013-05-08
192,14,North sea,INACTIVE,1993-09-10,1999-10-06,492.619,0.000,NULL,22348,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22348,NULL,9999-12-31,9999-12-31,2013-05-08
193,14,North sea,ACTIVE,1993-09-10,2031-09-10,500.509,172.291,PRODUCTION,22356,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22356,http://www.npd.no/FactMapSearch?NPDID_production_licence=22356,9999-12-31,9999-12-31,2013-05-08
193 B,TFO2008,North sea,ACTIVE,2009-01-23,2031-09-10,5.002,5.002,PRODUCTION,5107611,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107611,http://www.npd.no/FactMapSearch?NPDID_production_licence=5107611,9999-12-31,2012-06-21,2013-05-08
193 C,TFO2010,North sea,ACTIVE,2011-02-04,2031-09-10,50.109,50.109,PRODUCTION,20108409,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108409,http://www.npd.no/FactMapSearch?NPDID_production_licence=20108409,2012-07-04,2012-07-04,2013-05-08
193 D,Awarded additionaly to round 14,North sea,ACTIVE,2011-12-21,2031-09-10,78.138,78.138,PRODUCTION,21349950,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21349950,http://www.npd.no/FactMapSearch?NPDID_production_licence=21349950,9999-12-31,9999-12-31,2013-05-08
193 E,TFO2011,North sea,ACTIVE,2012-02-03,2031-09-10,18.289,18.289,PRODUCTION,21568992,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21568992,http://www.npd.no/FactMapSearch?NPDID_production_licence=21568992,2013-04-30,2013-05-01,2013-05-08
194,14,North sea,INACTIVE,1993-09-10,2000-03-28,615.774,0.000,NULL,22364,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22364,NULL,9999-12-31,9999-12-31,2013-05-08
195,14,North sea,ACTIVE,1993-09-10,2030-09-10,403.704,54.633,PRODUCTION,22372,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22372,http://www.npd.no/FactMapSearch?NPDID_production_licence=22372,9999-12-31,9999-12-31,2013-05-08
195 B,TFO2005,North sea,ACTIVE,2006-01-06,2030-10-10,16.573,14.917,PRODUCTION,3812021,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3812021,http://www.npd.no/FactMapSearch?NPDID_production_licence=3812021,9999-12-31,9999-12-31,2013-05-08
196,14,North sea,INACTIVE,1993-09-10,2002-03-10,985.238,0.000,NULL,22380,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22380,NULL,9999-12-31,9999-12-31,2013-05-08
197,14,Norwegian sea,INACTIVE,1993-09-10,2002-12-31,917.297,0.000,PRODUCTION,22388,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22388,NULL,9999-12-31,9999-12-31,2013-05-08
198,14,Norwegian sea,INACTIVE,1993-09-10,1999-09-10,460.667,0.000,NULL,22396,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22396,NULL,9999-12-31,9999-12-31,2013-05-08
