baaNpdidBsnsArrArea,baaNpdidBsnsArrAreaPoly,baaName,baaKind,baaAreaPolyDateValidFrom,baaAreaPolyDateValidTo,baaAreaPolyActive,baaDateApproved,baaDateValidFrom,baaDateValidTo,baaActive,baaFactPageUrl,baaFactMapUrl,baaAreaGeometryWKT
21077388,21077424,"JETTE UNIT","UNITIZED",2012-01-05,9999-12-31,ACTIVE,2012-02-27,2012-01-05,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=21077388","http://www.npd.no/FactMapSearch?NPDID_business_area=21077388","MULTIPOLYGON(((2.366667 59.383333,2.4 59.383333,2.4 59.4,2.416667 59.4,2.416667 59.416667,2.366667 59.416667,2.366667 59.383333)))"
21077388,21077404,"JETTE UNIT","UNITIZED",2012-01-05,9999-12-31,ACTIVE,2012-02-27,2012-01-05,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=21077388","http://www.npd.no/FactMapSearch?NPDID_business_area=21077388","MULTIPOLYGON(((2.3 59.366667,2.333333 59.366667,2.333333 59.4,2.3 59.4,2.3 59.366667)))"
40655,915945,"JOTUN UNIT","UNITIZED",1998-01-01,9999-12-31,ACTIVE,1997-12-23,1998-01-01,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40655","http://www.npd.no/FactMapSearch?NPDID_business_area=40655","MULTIPOLYGON(((2.283333 59.4,2.333333 59.4,2.333333 59.483333,2.283333 59.483333,2.283333 59.466667,2.3 59.466667,2.3 59.441667,2.283333 59.441667,2.283333 59.4)))"
40655,915950,"JOTUN UNIT","UNITIZED",1998-01-01,9999-12-31,ACTIVE,1997-12-23,1998-01-01,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40655","http://www.npd.no/FactMapSearch?NPDID_business_area=40655","MULTIPOLYGON(((2.333333 59.4,2.35 59.4,2.35 59.416667,2.416667 59.416667,2.416667 59.425,2.433333 59.425,2.433333 59.441667,2.441667 59.441667,2.441667 59.45,2.458333 59.45,2.458333 59.458333,2.483333 59.458333,2.483333 59.466667,2.491667 59.466667,2.491667 59.483333,2.383333 59.483333,2.383333 59.491667,2.35 59.491667,2.35 59.483333,2.333333 59.483333,2.333333 59.4)))"
3812119,21559241,"MARTIN LINGE UNIT","UNITIZED",2006-01-06,9999-12-31,ACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((1.971075 60.45,2 60.45,2 60.5,1.961356 60.5,1.971075 60.45)))"
3812119,21559250,"MARTIN LINGE UNIT","UNITIZED",2006-01-06,9999-12-31,ACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((2 60.45,2.1 60.45,2.1 60.5,2 60.5,2 60.45)))"
3812119,21559259,"MARTIN LINGE UNIT","UNITIZED",2006-01-06,9999-12-31,ACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((1.961356 60.5,2 60.5,2 60.566667,1.94835 60.566667,1.961356 60.5)))"
3812119,21559268,"MARTIN LINGE UNIT","UNITIZED",2006-01-06,9999-12-31,ACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((2 60.5,2.1 60.5,2.1 60.55,2 60.55,2 60.5)))"
3812119,21559277,"MARTIN LINGE UNIT","UNITIZED",2006-01-06,9999-12-31,ACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((1.966667 60.566667,2 60.566667,2 60.583333,1.958333 60.583333,1.958333 60.575,1.966667 60.575,1.966667 60.566667)))"
3812119,21559288,"MARTIN LINGE UNIT","UNITIZED",2006-01-06,9999-12-31,ACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((1.94835 60.566667,1.966667 60.566667,1.966667 60.575,1.958333 60.575,1.958333 60.583333,1.945089 60.583333,1.94835 60.566667)))"
3812119,21559299,"MARTIN LINGE UNIT","UNITIZED",2006-01-06,9999-12-31,ACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((2 60.55,2.066667 60.55,2.066667 60.566667,2.05 60.566667,2.05 60.583333,2 60.583333,2 60.55)))"
3812119,3812247,"MARTIN LINGE UNIT","UNITIZED",2005-09-07,2006-01-06,INACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((2 60.45,2.1 60.45,2.1 60.5,2 60.5,2 60.45)))"
3812119,3812265,"MARTIN LINGE UNIT","UNITIZED",2005-09-07,2006-01-06,INACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((2 60.5,2.1 60.5,2.1 60.55,2 60.55,2 60.5)))"
3812119,3812238,"MARTIN LINGE UNIT","UNITIZED",2005-09-07,2006-01-06,INACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((1.971075 60.45,2 60.45,2 60.5,1.961356 60.5,1.971075 60.45)))"
3812119,3812256,"MARTIN LINGE UNIT","UNITIZED",2005-09-07,2006-01-06,INACTIVE,2005-12-19,2005-09-07,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3812119","http://www.npd.no/FactMapSearch?NPDID_business_area=3812119","MULTIPOLYGON(((1.961356 60.5,2 60.5,2 60.566667,1.94835 60.566667,1.961356 60.5)))"
1629477,1629518,"MIKKEL UNIT","UNITIZED",2001-06-06,9999-12-31,ACTIVE,2001-06-06,2001-06-06,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=1629477","http://www.npd.no/FactMapSearch?NPDID_business_area=1629477","MULTIPOLYGON(((7.666667 64.616667,7.7 64.616667,7.7 64.666667,7.683333 64.666667,7.683333 64.683333,7.716667 64.683333,7.716667 64.733333,7.683333 64.733333,7.683333 64.75,7.666667 64.75,7.666667 64.616667)))"
1629477,1629507,"MIKKEL UNIT","UNITIZED",2001-06-06,9999-12-31,ACTIVE,2001-06-06,2001-06-06,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=1629477","http://www.npd.no/FactMapSearch?NPDID_business_area=1629477","MULTIPOLYGON(((7.633333 64.616667,7.666667 64.616667,7.666667 64.75,7.65 64.75,7.65 64.733333,7.633333 64.733333,7.633333 64.616667)))"
42302,47875,"MURCHISON UNIT","UNITIZED",1979-04-01,9999-12-31,ACTIVE,1980-12-09,1979-04-01,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=42302","http://www.npd.no/FactMapSearch?NPDID_business_area=42302","MULTIPOLYGON(((1.683333 61.383333,1.7 61.383333,1.7 61.366667,1.783333 61.366667,1.783333 61.367819,1.754072 61.416667,1.739061 61.441667,1.716667 61.441667,1.716667 61.416667,1.683333 61.416667,1.683333 61.383333)))"
42302,47890,"MURCHISON UNIT","UNITIZED",1979-04-01,9999-12-31,ACTIVE,1980-12-09,1979-04-01,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=42302","http://www.npd.no/FactMapSearch?NPDID_business_area=42302","MULTIPOLYGON(((1.783333 61.367819,1.783333 61.383333,1.8 61.383333,1.8 61.408333,1.783333 61.408333,1.783333 61.416667,1.766667 61.416667,1.766667 61.441667,1.739058 61.441667,1.783333 61.367819)))"
40585,103016,"NJORD UNIT","UNITIZED",1995-02-23,9999-12-31,ACTIVE,1995-03-27,1995-02-23,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40585","http://www.npd.no/FactMapSearch?NPDID_business_area=40585","MULTIPOLYGON(((7.1 64.25,7.25 64.25,7.25 64.258333,7.266667 64.258333,7.266667 64.3,7.233333 64.3,7.233333 64.316667,7.05 64.316667,7.05 64.266667,7.1 64.266667,7.1 64.25)))"
40585,103033,"NJORD UNIT","UNITIZED",1995-02-23,9999-12-31,ACTIVE,1995-03-27,1995-02-23,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40585","http://www.npd.no/FactMapSearch?NPDID_business_area=40585","MULTIPOLYGON(((7.133333 64.216667,7.183333 64.216667,7.183333 64.233333,7.233333 64.233333,7.233333 64.241667,7.25 64.241667,7.25 64.25,7.1 64.25,7.1 64.233333,7.116667 64.233333,7.116667 64.225,7.133333 64.225,7.133333 64.216667)))"
40672,4923666,"NORNE INSIDE","SLIDING SCALE",2008-01-01,9999-12-31,ACTIVE,1995-03-09,1995-03-09,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40672","http://www.npd.no/FactMapSearch?NPDID_business_area=40672","MULTIPOLYGON(((8 66,8.116667 66,8.116667 66.016667,8.166667 66.016667,8.166667 66.033333,8.2 66.033333,8.2 66.066667,8.083333 66.066667,8.083333 66.05,8.05 66.05,8.05 66.033333,8.033333 66.033333,8.033333 66.016667,8 66.016667,8 66)))"
40672,4923686,"NORNE INSIDE","SLIDING SCALE",2008-01-01,9999-12-31,ACTIVE,1995-03-09,1995-03-09,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40672","http://www.npd.no/FactMapSearch?NPDID_business_area=40672","MULTIPOLYGON(((8 65.983333,8.033333 65.983333,8.066667 66,8 66,8 65.983333)))"
40672,2390862,"NORNE INSIDE","SLIDING SCALE",1998-01-30,2008-01-01,INACTIVE,1995-03-09,1995-03-09,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40672","http://www.npd.no/FactMapSearch?NPDID_business_area=40672","MULTIPOLYGON(((8 66,8.116667 66,8.116667 66.016667,8.2 66.016667,8.2 66.066667,8.083333 66.066667,8.083333 66.05,8.05 66.05,8.05 66.033333,8.033333 66.033333,8.033333 66.016667,8 66.016667,8 66)))"
40672,2390879,"NORNE INSIDE","SLIDING SCALE",1998-01-30,2008-01-01,INACTIVE,1995-03-09,1995-03-09,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40672","http://www.npd.no/FactMapSearch?NPDID_business_area=40672","MULTIPOLYGON(((8 65.983333,8.033333 65.983333,8.066667 66,8 66,8 65.983333)))"
40672,46904,"NORNE INSIDE","SLIDING SCALE",1995-03-09,1998-01-30,INACTIVE,1995-03-09,1995-03-09,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40672","http://www.npd.no/FactMapSearch?NPDID_business_area=40672","MULTIPOLYGON(((8 66,8.116667 66,8.116667 66.016667,8.2 66.016667,8.2 66.066667,8.083333 66.066667,8.083333 66.05,8.05 66.05,8.05 66.033333,8.033333 66.033333,8.033333 66.016667,8 66.016667,8 66)))"
2588637,2588658,"ORMEN LANGE UNIT","UNITIZED",2003-12-03,9999-12-31,ACTIVE,2004-04-02,2003-12-03,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=2588637","http://www.npd.no/FactMapSearch?NPDID_business_area=2588637","MULTIPOLYGON(((5.2 63.5,5.333333 63.5,5.333333 63.7,5.2 63.7,5.2 63.5)))"
2588637,2588667,"ORMEN LANGE UNIT","UNITIZED",2003-12-03,9999-12-31,ACTIVE,2004-04-02,2003-12-03,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=2588637","http://www.npd.no/FactMapSearch?NPDID_business_area=2588637","MULTIPOLYGON(((5.333333 63.5,5.533333 63.5,5.533333 63.633333,5.483333 63.633333,5.483333 63.666667,5.433333 63.666667,5.433333 63.7,5.333333 63.7,5.333333 63.5)))"
2588637,2588680,"ORMEN LANGE UNIT","UNITIZED",2003-12-03,9999-12-31,ACTIVE,2004-04-02,2003-12-03,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=2588637","http://www.npd.no/FactMapSearch?NPDID_business_area=2588637","MULTIPOLYGON(((5.25 63.283333,5.333333 63.283333,5.333333 63.5,5.233333 63.5,5.233333 63.433333,5.183333 63.433333,5.183333 63.366667,5.2 63.366667,5.2 63.35,5.216667 63.35,5.216667 63.333333,5.233333 63.333333,5.233333 63.316667,5.25 63.316667,5.25 63.283333)))"
2588637,2588699,"ORMEN LANGE UNIT","UNITIZED",2003-12-03,9999-12-31,ACTIVE,2004-04-02,2003-12-03,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=2588637","http://www.npd.no/FactMapSearch?NPDID_business_area=2588637","MULTIPOLYGON(((5.333333 63.283333,5.5 63.283333,5.5 63.366667,5.45 63.366667,5.45 63.466667,5.483333 63.466667,5.483333 63.5,5.333333 63.5,5.333333 63.283333)))"
3500071,3500127,"OSEBERG AREA UNIT","UNITIZED",2004-06-16,9999-12-31,ACTIVE,2004-09-14,2004-06-16,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3500071","http://www.npd.no/FactMapSearch?NPDID_business_area=3500071","MULTIPOLYGON(((2.666667 60.433333,2.916667 60.433333,2.916667 60.5,2.666667 60.5,2.666667 60.433333)))"
3500071,3500136,"OSEBERG AREA UNIT","UNITIZED",2004-06-16,9999-12-31,ACTIVE,2004-09-14,2004-06-16,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3500071","http://www.npd.no/FactMapSearch?NPDID_business_area=3500071","MULTIPOLYGON(((2.666667 60.25,2.9 60.25,2.9 60.283333,2.933333 60.283333,2.933333 60.35,2.95 60.35,2.95 60.383333,2.966667 60.383333,2.966667 60.4,3 60.4,3 60.5,2.916667 60.5,2.916667 60.433333,2.666667 60.433333,2.666667 60.25)))"
3500071,3500155,"OSEBERG AREA UNIT","UNITIZED",2004-06-16,9999-12-31,ACTIVE,2004-09-14,2004-06-16,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3500071","http://www.npd.no/FactMapSearch?NPDID_business_area=3500071","MULTIPOLYGON(((2.7 60.216667,2.816667 60.216667,2.816667 60.25,2.708333 60.25,2.708333 60.233333,2.7 60.233333,2.7 60.216667)))"
3500071,3500090,"OSEBERG AREA UNIT","UNITIZED",2004-06-16,9999-12-31,ACTIVE,2004-09-14,2004-06-16,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3500071","http://www.npd.no/FactMapSearch?NPDID_business_area=3500071","MULTIPOLYGON(((2.666667 60.5,2.9 60.5,2.9 60.566667,2.85 60.566667,2.85 60.666667,2.766667 60.666667,2.766667 60.7,2.666667 60.7,2.666667 60.5)))"
3500071,3500118,"OSEBERG AREA UNIT","UNITIZED",2004-06-16,9999-12-31,ACTIVE,2004-09-14,2004-06-16,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3500071","http://www.npd.no/FactMapSearch?NPDID_business_area=3500071","MULTIPOLYGON(((3 60.683333,3.016667 60.683333,3.016667 60.733333,3 60.733333,3 60.683333)))"
3500071,3500103,"OSEBERG AREA UNIT","UNITIZED",2004-06-16,9999-12-31,ACTIVE,2004-09-14,2004-06-16,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3500071","http://www.npd.no/FactMapSearch?NPDID_business_area=3500071","MULTIPOLYGON(((2.966667 60.5,2.983333 60.5,2.983333 60.583333,3 60.583333,3 60.75,2.866667 60.75,2.866667 60.683333,2.916667 60.683333,2.916667 60.633333,2.966667 60.633333,2.966667 60.5)))"
40638,102931,"OSEBERG SØR UNIT","UNITIZED",1996-12-20,2004-06-16,INACTIVE,1997-06-30,1996-12-20,2004-06-16,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40638",NULL,"MULTIPOLYGON(((2.725 60.25,2.816667 60.25,2.816667 60.283333,2.766667 60.283333,2.766667 60.275,2.741667 60.275,2.741667 60.266667,2.725 60.266667,2.725 60.25)))"
40638,102881,"OSEBERG SØR UNIT","UNITIZED",1996-12-20,2004-06-16,INACTIVE,1997-06-30,1996-12-20,2004-06-16,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40638",NULL,"MULTIPOLYGON(((2.691667 60.433333,2.833333 60.433333,2.833333 60.45,2.816667 60.45,2.816667 60.458333,2.808333 60.458333,2.808333 60.466667,2.791667 60.466667,2.791667 60.483333,2.783333 60.483333,2.783333 60.491667,2.775 60.491667,2.775 60.5,2.708333 60.5,2.708333 60.491667,2.691667 60.491667,2.691667 60.433333)))"
40638,102061,"OSEBERG SØR UNIT","UNITIZED",1996-12-20,2004-06-16,INACTIVE,1997-06-30,1996-12-20,2004-06-16,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40638",NULL,"MULTIPOLYGON(((2.675 60.35,2.683333 60.35,2.683333 60.333333,2.691667 60.333333,2.691667 60.316667,2.833333 60.316667,2.833333 60.3,2.933333 60.3,2.933333 60.35,2.95 60.35,2.95 60.383333,2.966667 60.383333,2.966667 60.4,2.975 60.4,2.975 60.425,2.941667 60.425,2.941667 60.416667,2.933333 60.416667,2.933333 60.408333,2.841667 60.408333,2.841667 60.433333,2.691667 60.433333,2.691667 60.416667,2.683333 60.416667,2.683333 60.366667,2.675 60.366667,2.675 60.35)))"
40638,1343449,"OSEBERG SØR UNIT","UNITIZED",1996-12-20,2004-06-16,INACTIVE,1997-06-30,1996-12-20,2004-06-16,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=40638",NULL,"MULTIPOLYGON(((2.7 60.216667,2.816667 60.216667,2.816667 60.25,2.708333 60.25,2.708333 60.233333,2.7 60.233333,2.7 60.216667)))"
41040,47696,"OSEBERG UNIT","UNITIZED",1985-03-28,1997-06-30,INACTIVE,1987-08-10,1985-03-28,2004-06-16,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=41040",NULL,"MULTIPOLYGON(((2.741667 60.5,2.741667 60.516667,2.733333 60.516667,2.733333 60.525,2.725 60.525,2.725 60.541667,2.733333 60.541667,2.733333 60.6,2.725 60.6,2.725 60.608333,2.716667 60.608333,2.716667 60.616667,2.708333 60.616667,2.708333 60.666667,2.716667 60.666667,2.716667 60.683333,2.766667 60.683333,2.766667 60.658333,2.808333 60.658333,2.808333 60.633333,2.816667 60.633333,2.816667 60.616667,2.833333 60.616667,2.833333 60.6,2.85 60.6,2.85 60.566667,2.866667 60.566667,2.866667 60.55,2.883333 60.55,2.883333 60.533333,2.891667 60.533333,2.891667 60.5,2.741667 60.5)))"
41040,2129700,"OSEBERG UNIT","UNITIZED",1997-06-30,2004-06-16,INACTIVE,1987-08-10,1985-03-28,2004-06-16,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=41040",NULL,"MULTIPOLYGON(((2.666667 60.5,2.9 60.5,2.9 60.566667,2.85 60.566667,2.85 60.666667,2.766667 60.666667,2.766667 60.7,2.666667 60.7,2.666667 60.5)))"
41040,2129713,"OSEBERG UNIT","UNITIZED",1997-06-30,2004-06-16,INACTIVE,1987-08-10,1985-03-28,2004-06-16,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=41040",NULL,"MULTIPOLYGON(((2.741667 60.5,2.741667 60.491667,2.733333 60.491667,2.733333 60.483333,2.716667 60.483333,2.716667 60.475,2.7 60.475,2.7 60.483333,2.675 60.483333,2.675 60.5,2.741667 60.5)),((2.758333 60.5,2.916667 60.5,2.916667 60.433333,2.825 60.433333,2.825 60.441667,2.808333 60.441667,2.808333 60.45,2.8 60.45,2.8 60.458333,2.783333 60.458333,2.783333 60.466667,2.775 60.466667,2.775 60.483333,2.758333 60.483333,2.758333 60.5)))"
41040,47734,"OSEBERG UNIT","UNITIZED",1985-03-28,1997-06-30,INACTIVE,1987-08-10,1985-03-28,2004-06-16,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=41040",NULL,"MULTIPOLYGON(((2.808333 60.433333,2.916667 60.433333,2.916667 60.5,2.75 60.5,2.75 60.483333,2.766667 60.483333,2.766667 60.466667,2.783333 60.466667,2.783333 60.458333,2.8 60.458333,2.8 60.45,2.808333 60.45,2.808333 60.433333)))"
3505593,21125848,"RINGHORNE ØST UNIT","UNITIZED",2011-11-04,9999-12-31,ACTIVE,2005-11-25,2005-11-17,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3505593","http://www.npd.no/FactMapSearch?NPDID_business_area=3505593","MULTIPOLYGON(((2.566667 59.3,2.566667 59.333333,2.466667 59.333333,2.466667 59.316667,2.483333 59.316667,2.483333 59.3,2.566667 59.3)))"
3505593,21125833,"RINGHORNE ØST UNIT","UNITIZED",2011-11-04,9999-12-31,ACTIVE,2005-11-25,2005-11-17,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3505593","http://www.npd.no/FactMapSearch?NPDID_business_area=3505593","MULTIPOLYGON(((2.466667 59.258333,2.566667 59.258333,2.566667 59.3,2.483333 59.3,2.483333 59.316667,2.45 59.316667,2.45 59.291667,2.441667 59.291667,2.441667 59.266667,2.466667 59.266667,2.466667 59.258333)))"
3505593,3505608,"RINGHORNE ØST UNIT","UNITIZED",2005-11-17,2011-11-04,INACTIVE,2005-11-25,2005-11-17,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3505593","http://www.npd.no/FactMapSearch?NPDID_business_area=3505593","MULTIPOLYGON(((2.466667 59.258333,2.566667 59.258333,2.566667 59.3,2.483333 59.3,2.483333 59.316667,2.45 59.316667,2.45 59.291667,2.441667 59.291667,2.441667 59.266667,2.466667 59.266667,2.466667 59.258333)))"
3505593,3505623,"RINGHORNE ØST UNIT","UNITIZED",2005-11-17,2011-11-04,INACTIVE,2005-11-25,2005-11-17,9999-12-31,"ACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=3505593","http://www.npd.no/FactMapSearch?NPDID_business_area=3505593","MULTIPOLYGON(((2.566667 59.3,2.566667 59.333333,2.466667 59.333333,2.466667 59.316667,2.483333 59.316667,2.483333 59.3,2.566667 59.3)))"
1630961,1631107,"SA-A","SEISMIC AREA",2000-06-16,2002-04-30,INACTIVE,1997-05-30,1997-05-30,2002-04-30,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=1630961",NULL,"MULTIPOLYGON(((16.666667 71.5,17.666667 71.5,17.666667 72.5,17 72.5,17 72.25,16.666667 72.25,16.666667 72.2,16.716667 72.2,16.716667 72.166667,16.816667 72.166667,16.816667 72.133333,16.866667 72.133333,16.866667 72.066667,17.133333 72.066667,17.133333 72.016667,17 72.016667,17 72,16.95 72,16.95 71.966667,16.85 71.966667,16.85 71.916667,16.666667 71.916667,16.666667 71.883333,16.333333 71.883333,16.333333 71.625,16.666667 71.625,16.666667 71.5)))"
1630961,1630976,"SA-A","SEISMIC AREA",1997-05-30,2000-06-16,INACTIVE,1997-05-30,1997-05-30,2002-04-30,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=1630961",NULL,"MULTIPOLYGON(((16.666667 71.5,17.666667 71.5,17.666667 72.5,17 72.5,17 72.25,16 72.25,16 72,16.333333 72,16.333333 71.625,16.666667 71.625,16.666667 71.5)))"
1631138,1631246,"SA-C","SEISMIC AREA",1997-05-30,2004-05-13,INACTIVE,1997-05-30,1997-05-30,2010-05-30,"INACTIVE","http://factpages.npd.no/FactPages/default.aspx?nav1=bsns_arr_area&nav2=PageView|All&nav3=1631138",NULL,"MULTIPOLYGON(((20.666667 72,21.666667 72,21.666667 72.75,22.333333 72.75,22.333333 73,20.666667 73,20.666667 72)))"
