wlbWellboreName,wlbWell,wlbDrillingOperator,wlbDrillingOperatorGroup,wlbProductionLicence,wlbPurpose,wlbStatus,wlbContent,wlbWellType,wlbEntryDate,wlbCompletionDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbBottomHoleTemperature,wlbSeismicLocation,wlbMaxInclation,wlbKellyBushElevation,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbAgeAtTd,wlbFormationAtTd,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbLicensingActivity,wlbMultilateral,wlbPurposePlanned,wlbEntryYear,wlbCompletionYear,wlbReclassFromWellbore,wlbReentryExplorationActivity,wlbPlotSymbol,wlbFormationWithHc1,wlbAgeWithHc1,wlbFormationWithHc2,wlbAgeWithHc2,wlbFormationWithHc3,wlbAgeWithHc3,wlbDrillingDays,wlbReentry,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbPressReleaseUrl,wlbFactPageUrl,wlbFactMapUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,wlbWdssQcDate,wlbNpdidWellbore,dscNpdidDiscovery,fldNpdidField,fclNpdidFacilityDrilling,wlbNpdidWellboreReclass,prlNpdidProductionLicence,wlbDiskosWellOperator,wlbDateUpdated,wlbDateUpdatedMax,dateSyncNPD
1/2-1,1/2-1,PHILLIPS PETROLEUM COMPANY NORWAY,PHILLIPS,143,WILDCAT,P&A,OIL,EXPLORATION,1989-03-20,1989-06-04,BLANE,604-L,1/2-1 BLANE,YES,147,PW 8303A - 10   SP. 290,2.00,22.0,0.0,3574.0,72.0,CAMPANIAN,TOR FM,NORTH SEA,ROSS ISLE,SEMISUB STEEL,12,NO,WILDCAT,1989,1989,NULL,NULL,5,FORTIES FM,PALEOCENE,NULL,NULL,NULL,NULL,77,NO,ED50,56,53,15.07,N,2,28,35.7,E,56.887519,2.476583,6305128.26,468106.29,31,1,2,NULL,1,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1382,http://www.npd.no/FactMapSearch?NPDID_wellbore=1382,initial,NULL,2007-12-19,1382,43814,3437650,296245,0,21956,PPCO,2012-07-25,2012-07-25,2013-05-08
1/2-2,1/2-2,Paladin Resources Norge AS,PALADIN,143 CS,WILDCAT,P&A,OIL SHOWS,EXPLORATION,2005-12-14,2006-02-02,NULL,1103-L,NULL,NO,138,inline 7429-trace 4824 Survey PGS CGMNOR,4.90,40.0,3432.0,3434.0,74.0,PALEOCENE,EKOFISK FM,NORTH SEA,MÆRSK GIANT,JACK-UP 3 LEGS,Awarded additionaly to round 12,NO,WILDCAT,2005,2006,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,51,NO,ED50,56,59,32,N,2,29,47.66,E,56.992222,2.496572,6316774.33,469410.10,31,1,2,NULL,2,NULL,NULL,http://www.npd.no/no/Nyheter/Resultat-av-leteboring/2006/1-2-2/,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=5192,http://www.npd.no/FactMapSearch?NPDID_wellbore=5192,initial,NULL,2008-08-15,5192,NULL,NULL,278245,0,2424919,PALADIN,2012-07-25,2012-07-25,2013-05-08
1/3-1,1/3-1,A/S Norske Shell,SHELL,011,WILDCAT,P&A,GAS,EXPLORATION,1968-07-06,1968-11-11,NULL,15-L,1/3-1,YES,182,LINE 5651  SP. E165,18.00,26.0,0.0,4877.0,71.0,LATE PERMIAN,ZECHSTEIN GP,NORTH SEA,ORION,JACK-UP 3 LEGS,1-A,NO,WILDCAT,1968,1968,NULL,NULL,9,TOR FM,LATE CRETACEOUS,CROMER KNOLL GP,EARLY CRETACEOUS,NULL,NULL,129,NO,ED50,56,51,21,N,2,51,5,E,56.855833,2.851389,6301488.86,490936.87,31,1,3,NULL,1,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=154,http://www.npd.no/FactMapSearch?NPDID_wellbore=154,initial,NULL,2010-04-30,154,43820,NULL,288604,0,20844,SHELL NORGE,2012-07-25,2012-07-25,2013-05-08
1/3-2,1/3-2,A/S Norske Shell,SHELL,011,WILDCAT,P&A,DRY,EXPLORATION,1969-05-14,1969-07-27,NULL,26-L,NULL,NO,143,LINE 5656  SP.5125,0.00,26.0,0.0,4297.0,73.0,EARLY CRETACEOUS,SOLA FM,NORTH SEA,SEDNETH I,SEMISUB STEEL,1-A,NO,WILDCAT,1969,1969,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,75,NO,ED50,56,56,10,N,2,45,0,E,56.936111,2.750000,6310443.20,484786.28,31,1,3,NULL,2,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=165,http://www.npd.no/FactMapSearch?NPDID_wellbore=165,initial,NULL,2010-04-30,165,NULL,NULL,288847,0,20844,SHELL NORGE,2012-07-25,2012-07-25,2013-05-08
1/3-3,1/3-3,Elf Petroleum Norge AS,ELF,065,WILDCAT,P&A,OIL,EXPLORATION,1982-08-22,1983-03-24,TAMBAR,343-L,1/3-3 TAMBAR,YES,179,8186 - 216  sp264-8186-407 sp463,0.00,25.0,4875.0,4876.0,68.0,LATE PERMIAN,ZECHSTEIN GP,NORTH SEA,BORGSTEN DOLPHIN,SEMISUB STEEL,6,NO,WILDCAT,1982,1983,NULL,NULL,5,ULA FM,LATE JURASSIC,NULL,NULL,NULL,NULL,216,NO,ED50,56,57,8.56,N,2,58,54.05,E,56.952378,2.981681,6312226.32,498885.66,31,1,3,NULL,3,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=87,http://www.npd.no/FactMapSearch?NPDID_wellbore=87,initial,NULL,2010-04-30,87,43826,1028599,288334,0,21316,ELF NORGE,2012-07-25,2013-04-24,2013-05-08
1/3-4,1/3-4,Elf Petroleum Norge AS,ELF,065,WILDCAT,P&A,OIL SHOWS,EXPLORATION,1983-02-15,1983-05-08,NULL,361-L,NULL,NO,144,8186 - 208 AND 8186 - 421 crossing of lines,0.00,25.0,3198.0,3198.0,72.0,LATE PERMIAN,ZECHSTEIN GP,NORTH SEA,DYVI ALPHA,SEMISUB STEEL,6,NO,WILDCAT,1983,1983,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,83,NO,ED50,56,56,39.21,N,2,43,0.23,E,56.944225,2.716731,6311354.32,482765.43,31,1,3,NULL,4,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=2,http://www.npd.no/FactMapSearch?NPDID_wellbore=2,initial,NULL,2010-04-30,2,NULL,NULL,297514,0,21316,ELF NORGE,2012-07-25,2012-07-25,2013-05-08
1/3-5,1/3-5,A/S Norske Shell,SHELL,011,WILDCAT,P&A,DRY,EXPLORATION,1984-10-01,1985-02-11,NULL,435-L,NULL,NO,172,79111  SP. 527,0.00,35.0,4850.0,4850.0,71.0,EARLY PERMIAN,ROTLIEGEND GP,NORTH SEA,NEDDRILL TRIGON,JACK-UP 3 LEGS,1-A,NO,WILDCAT,1984,1985,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,134,NO,ED50,56,46,16.02,N,2,53,38.85,E,56.771117,2.894125,6292053.66,493528.57,31,1,3,NULL,5,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=223,http://www.npd.no/FactMapSearch?NPDID_wellbore=223,initial,NULL,2006-02-15,223,NULL,NULL,296947,0,20844,SHELL NORGE,2012-07-25,2012-07-25,2013-05-08
1/3-6,1/3-6,Elf Petroleum Norge AS,ELF,065,WILDCAT,P&A,GAS/CONDENSATE,EXPLORATION,1991-03-11,1991-06-22,OSELVAR,669-L,1/3-6 OSELVAR,YES,142,LINJE SH 8902 - 161   SP436,4.50,25.0,3584.0,3586.0,72.0,LATE CRETACEOUS,HOD FM,NORTH SEA,DYVI STENA,SEMISUB STEEL,6,NO,WILDCAT,1991,1991,NULL,NULL,17,FORTIES FM,PALEOCENE,NULL,NULL,NULL,NULL,105,NO,ED50,56,56,14.92,N,2,42,20.81,E,56.937478,2.705781,6310606.04,482095.98,31,1,3,NULL,6,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1521,http://www.npd.no/FactMapSearch?NPDID_wellbore=1521,initial,NULL,2007-12-19,1521,43832,5506919,290980,0,21316,ELF NORGE,2012-07-25,2012-07-25,2013-05-08
1/3-7,1/3-7,Elf Petroleum Norge AS,ELF,065,APPRAISAL,P&A,OIL,EXPLORATION,1995-02-13,1995-05-25,OSELVAR,804-L,1/3-6 OSELVAR,NO,136,BPN 9202  inline 1084 & xline3062,7.00,42.0,3342.0,3345.0,72.0,PALEOCENE,VÅLE FM,NORTH SEA,WEST EPSILON,JACK-UP 3 LEGS,6,NO,APPRAISAL,1995,1995,NULL,NULL,5,FORTIES FM,PALEOCENE,NULL,NULL,NULL,NULL,102,NO,ED50,56,56,25.15,N,2,40,34.61,E,56.940319,2.676281,6310930.49,480302.33,31,1,3,NULL,7,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=2505,http://www.npd.no/FactMapSearch?NPDID_wellbore=2505,initial,NULL,2010-04-30,2505,43832,5506919,296110,0,21316,ELF NORGE,2012-07-25,2012-07-25,2013-05-08
1/3-8,1/3-8,Amoco Norway Oil Company,AMOCO,011,WILDCAT,P&A,SHOWS,EXPLORATION,1996-12-12,1997-05-27,NULL,855-L,NULL,NO,179,RANDOM LINES SH 9201 S1 OG S2,4.00,41.0,5199.0,5201.0,70.0,TRIASSIC,SMITH BANK FM,NORTH SEA,TRANSOCEAN NORDIC,JACK-UP 3 LEGS,1-A,NO,WILDCAT,1996,1997,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,167,NO,ED50,56,52,7.14,N,2,53,20.75,E,56.868650,2.889097,6302911.22,493238.84,31,1,3,NULL,8,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=2829,http://www.npd.no/FactMapSearch?NPDID_wellbore=2829,initial,NULL,2010-04-30,2829,NULL,NULL,296191,0,20844,AMOCO,2013-04-21,2013-04-21,2013-05-08
1/3-9 S,1/3-9,BP Norway Limited  U.A.,BP,065,APPRAISAL,RE-CLASS TO DEV,OIL,EXPLORATION,1998-05-08,1998-07-31,TAMBAR,928-L,1/3-3 TAMBAR,NO,168,BPNHR97-13 X-OVER BPNHR97-22,25.90,23.0,4359.0,4516.0,68.0,LATE JURASSIC,ULA FM,NORTH SEA,MÆRSK JUTLANDER,SEMISUB STEEL,6,NO,APPRAISAL,1998,1998,1/3-K-1,NULL,5,ULA FM,LATE JURASSIC,NULL,NULL,NULL,NULL,85,NO,ED50,56,58,57.97,N,2,57,31.33,E,56.982769,2.958703,6315610.11,497490.00,31,1,3,NULL,9,S,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3362,http://www.npd.no/FactMapSearch?NPDID_wellbore=3362,initial,NULL,2010-04-30,3362,43826,1028599,296353,4320,21316,BP NORWAY LIMITED U.A.,2012-07-25,2012-07-25,2013-05-08
1/3-10,1/3-10,DONG E&P Norge AS,DONG,274,APPRAISAL,P&A,OIL/GAS,EXPLORATION,2007-10-25,2008-01-07,OSELVAR,1154-L,1/3-6 OSELVAR,NO,135,BPN 9202 R02 3D dataset inline 904 & crossline 3018,1.10,45.0,3288.0,3288.0,72.0,PALEOCENE,LISTA FM,NORTH SEA,MÆRSK GUARDIAN,JACK-UP 3 LEGS,NST2001,NO,APPRAISAL,2007,2008,NULL,NULL,13,FORTIES FM,PALEOCENE,NULL,NULL,NULL,NULL,75,NO,ED50,56,55,39.86,N,2,42,20.69,E,56.927739,2.705747,6309521.94,482089.29,31,1,3,NULL,10,NULL,NULL,http://www.npd.no/no/Nyheter/Resultat-av-leteboring/2008/1-3-10/,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=5614,http://www.npd.no/FactMapSearch?NPDID_wellbore=5614,initial,NULL,2010-01-07,5614,43832,5506919,292114,0,2060266,DONG E&P NORGE,2012-07-25,2012-07-25,2013-05-08
1/3-10 A,1/3-10,DONG E&P Norge AS,DONG,274,APPRAISAL,P&A,OIL/GAS,EXPLORATION,2008-01-07,2008-02-13,OSELVAR,1168-L,1/3-6 OSELVAR,NO,145,BPN 9202 R02 3D dataset inline 904  & crossline 3018,53.80,45.0,3335.0,3632.0,72.0,PALEOCENE,SELE FM,NORTH SEA,MÆRSK GUARDIAN,JACK-UP 3 LEGS,NST2001,NO,APPRAISAL,2008,2008,NULL,NULL,13,FORTIES FM,PALEOCENE,NULL,NULL,NULL,NULL,38,NO,ED50,56,55,39.83,N,2,42,20.61,E,56.927731,2.705725,6309521.02,482087.93,31,1,3,NULL,10,A,NULL,http://www.npd.no/no/Nyheter/Resultat-av-leteboring/2008/Avgrensing-av-oljefunn-i-Nordsjoen1/,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=5779,http://www.npd.no/FactMapSearch?NPDID_wellbore=5779,sidetrack,1/3-10,2010-02-13,5779,43832,5506919,292114,0,2060266,DONG E&P NORGE,2012-07-25,2012-07-25,2013-05-08
1/3-11,1/3-11,DONG E&P Norge AS,DONG,274,WILDCAT,P&A,OIL,EXPLORATION,2008-05-28,2008-08-30,NULL,1179-L,1/3-11,YES,140,inline 9958 & crossline 21324 på settet VGCN0401,20.30,42.0,3507.0,3595.0,72.0,PALEOCENE,EKOFISK FM,NORTH SEA,MÆRSK GUARDIAN,JACK-UP 3 LEGS,NST2001,NO,WILDCAT,2008,2008,NULL,NULL,5,FORTIES FM,PALEOCENE,NULL,NULL,NULL,NULL,95,NO,ED50,56,50,58.47,N,2,43,15.43,E,56.849575,2.720953,6300817.06,482979.33,31,1,3,NULL,11,NULL,NULL,http://www.npd.no/no/Nyheter/Resultat-av-leteboring/2008/13-11-og-13-11-T2,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=5806,http://www.npd.no/FactMapSearch?NPDID_wellbore=5806,initial,NULL,2010-08-30,5806,4999216,NULL,292114,0,2060266,DONG E&P NORGE,2012-07-25,2012-07-25,2013-05-08
1/3-12 S,1/3-12,BG Norge AS,BG GROUP,297,WILDCAT,P&A,DRY,EXPLORATION,2009-12-01,2010-07-22,NULL,1287-L,NULL,NO,0,inline 9410 & crossline 19564,18.00,48.0,5868.0,5931.0,70.4,LATE TRIASSIC,SKAGERRAK FM,NORTH SEA,ROWAN GORILLA VI,JACK-UP 3 LEGS,TFO2003,NO,WILDCAT,2009,2010,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,ED50,56,45,11.24,N,2,49,43.55,E,56.753122,2.828764,6290058.68,489528.48,31,1,3,NULL,12,S,NULL,http://www.npd.no/no/Nyheter/Resultat-av-leteboring/2010/Torr-bronn-i-Nordsjoen---13-12-S/,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6260,http://www.npd.no/FactMapSearch?NPDID_wellbore=6260,initial,NULL,2011-10-03,6260,NULL,NULL,375355,0,2490240,BG NORGE,2012-07-25,2012-07-25,2013-05-08
1/5-1,1/5-1,Phillips Petroleum Company Norway,PHILLIPS,018,WILDCAT,JUNKED,DRY,EXPLORATION,1973-10-12,1973-10-19,NULL,99-L,NULL,NO,0,LINE PG 56 3445  SP.32,0.00,27.0,491.0,491.0,70.0,PLIOCENE,NORDLAND GP,NORTH SEA,OCEAN VIKING,SEMISUB STEEL,1-A,NO,WILDCAT,1973,1973,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,8,NO,ED50,56,34,40.5,N,2,38,28,E,56.577917,2.641111,6270600.43,477951.01,31,1,5,NULL,1,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=237,http://www.npd.no/FactMapSearch?NPDID_wellbore=237,initial,NULL,2010-01-01,237,NULL,NULL,296407,0,20900,PHILLIPS,2012-07-25,2012-07-25,2013-05-08
1/5-2,1/5-2,Phillips Petroleum Company Norway,PHILLIPS,018,WILDCAT,P&A,OIL,EXPLORATION,1973-10-19,1974-04-15,NULL,100-L,1/5-2 FLYNDRE,YES,0,LINE PG 56 3445  SP.32,2.00,27.0,4287.0,4287.0,70.0,LATE PERMIAN,ZECHSTEIN GP,NORTH SEA,OCEAN VIKING,SEMISUB STEEL,1-A,NO,WILDCAT,1973,1974,NULL,NULL,5,FORTIES FM,PALEOCENE,HOD FM,CAMPANIAN,TOR FM,CAMPANIAN,179,NO,ED50,56,34,41.59,N,2,38,30.53,E,56.578219,2.641814,6270633.90,477994.36,31,1,5,NULL,2,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=238,http://www.npd.no/FactMapSearch?NPDID_wellbore=238,initial,NULL,2010-01-01,238,43838,NULL,296407,0,20900,PHILLIPS,2013-05-01,2013-05-01,2013-05-08
1/5-3 S,1/5-3,Conoco Norway Inc.,CONOCO,144,WILDCAT,P&A,OIL,EXPLORATION,1998-06-10,1998-08-06,NULL,918-L,1/5-3 S,YES,54,CN1/93- INLINE 1237 & X-LINE 2433,5.70,25.0,1565.0,1565.0,69.0,MIOCENE,HORDALAND GP,NORTH SEA,BYFORD DOLPHIN,SEMISUB STEEL,12,NO,WILDCAT,1998,1998,NULL,NULL,5,NO FORMAL NAME,MIOCENE,NULL,NULL,NULL,NULL,57,NO,ED50,56,41,24.52,N,2,36,54.13,E,56.690144,2.615036,6283101.44,476419.16,31,1,5,NULL,3,S,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3257,http://www.npd.no/FactMapSearch?NPDID_wellbore=3257,initial,NULL,2003-01-07,3257,3000726,NULL,341331,0,21964,CONOCO,2013-05-03,2013-05-03,2013-05-08
1/5-4 S,1/5-4,Amerada Hess Norge AS,AMERADA,144,WILDCAT,P&A,OIL SHOWS,EXPLORATION,2002-04-15,2002-05-22,NULL,1034-L,NULL,NO,120,Il:1135 CL:2172,55.40,23.0,2590.0,3090.0,69.0,LATE PERMIAN,ZECHSTEIN GP,NORTH SEA,DEEPSEA BERGEN,SEMISUB STEEL,12,NO,WILDCAT,2002,2002,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,38,NO,ED50,56,42,32,N,2,37,41,E,56.708889,2.628056,6285183.54,477227.98,31,1,5,NULL,4,S,NULL,http://www.npd.no/no/Nyheter/Resultat-av-leteboring/2002/15-4-S/,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=4521,http://www.npd.no/FactMapSearch?NPDID_wellbore=4521,initial,NULL,2004-06-29,4521,NULL,NULL,287983,0,21964,AMERADA,2012-07-25,2012-07-25,2013-05-08
1/6-1,1/6-1,A/S Norske Shell,SHELL,011,WILDCAT,P&A,GAS/CONDENSATE,EXPLORATION,1972-07-10,1972-11-26,ALBUSKJELL,75-L,1/6-1 ALBUSKJELL,YES,166,NULL,0.00,34.0,0.0,4822.0,69.0,LATE PERMIAN,ZECHSTEIN GP,NORTH SEA,ZAPATA NORDIC,JACK-UP 3 LEGS,1-A,NO,WILDCAT,1972,1972,NULL,NULL,17,EKOFISK FM,PALEOCENE,TOR FM,LATE CRETACEOUS,NULL,NULL,140,NO,ED50,56,38,2.4,N,2,59,50.3,E,56.634000,2.997306,6276785.58,499834.71,31,1,6,NULL,1,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=239,http://www.npd.no/FactMapSearch?NPDID_wellbore=239,initial,NULL,2007-04-02,239,43844,43437,288928,0,20844,SHELL NORGE,2012-07-25,2012-07-25,2013-05-08
1/6-2,1/6-2,A/S Norske Shell,SHELL,011,WILDCAT,P&A,SHOWS,EXPLORATION,1972-11-28,1973-01-12,NULL,78-L,NULL,NO,70,NULL,0.00,36.0,0.0,3383.0,69.0,LATE CRETACEOUS,HOD FM,NORTH SEA,ZAPATA NORDIC,JACK-UP 3 LEGS,1-A,NO,WILDCAT,1972,1973,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,46,NO,ED50,56,33,50.6,N,2,51,53.2,E,56.564056,2.864778,6269008.06,491689.32,31,1,6,NULL,2,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=240,http://www.npd.no/FactMapSearch?NPDID_wellbore=240,initial,NULL,2011-06-15,240,NULL,NULL,288928,0,20844,SHELL NORGE,2013-05-01,2013-05-01,2013-05-08
1/6-3,1/6-3,A/S Norske Shell,SHELL,011,APPRAISAL,P&A,GAS/CONDENSATE,EXPLORATION,1974-04-12,1974-09-11,ALBUSKJELL,105-L,1/6-1 ALBUSKJELL,NO,140,LINE SI-6 ABs    SP.70-7,0.00,34.0,0.0,3343.0,69.0,LATE CRETACEOUS,TOR FM,NORTH SEA,ZAPATA NORDIC,JACK-UP 3 LEGS,1-A,NO,APPRAISAL,1974,1974,NULL,NULL,17,EKOFISK FM,PALEOCENE,TOR FM,LATE CRETACEOUS,NULL,NULL,143,NO,ED50,56,38,36.4,N,2,55,49.7,E,56.643444,2.930472,6277839.03,495735.82,31,1,6,NULL,3,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=241,http://www.npd.no/FactMapSearch?NPDID_wellbore=241,initial,NULL,2007-04-02,241,43844,43437,288928,0,20844,SHELL NORGE,2012-07-25,2012-07-25,2013-05-08
1/6-4,1/6-4,A/S Norske Shell,SHELL,011,WILDCAT,P&A,DRY,EXPLORATION,1975-12-29,1976-04-09,NULL,144-L,NULL,NO,133,LINE 002425   SP.6977,0.00,33.0,0.0,3810.0,72.0,LATE CRETACEOUS,TOR FM,NORTH SEA,CHRIS CHENERY,SEMISUB STEEL,1-A,NO,WILDCAT,1975,1976,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,103,NO,ED50,56,44,52.06,N,2,42,23.64,E,56.747794,2.706567,6289490.96,482053.29,31,1,6,NULL,4,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=242,http://www.npd.no/FactMapSearch?NPDID_wellbore=242,initial,NULL,2011-06-15,242,NULL,NULL,288145,0,20844,SHELL NORGE,2012-07-25,2012-07-25,2013-05-08
1/6-5,1/6-5,Conoco Norway Inc.,CONOCO,144,WILDCAT,P&A,SHOWS,EXPLORATION,1990-07-20,1990-09-02,NULL,645-L,NULL,NO,104,CNI/88 - 36 & SP. 590,1.70,25.0,1854.0,1854.0,70.0,LATE PERMIAN,ZECHSTEIN GP,NORTH SEA,DYVI STENA,SEMISUB STEEL,12,NO,WILDCAT,1990,1990,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,45,NO,ED50,56,32,21.57,N,2,48,4.77,E,56.539325,2.801325,6266264.75,487781.59,31,1,6,NULL,5,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1508,http://www.npd.no/FactMapSearch?NPDID_wellbore=1508,initial,NULL,2011-06-15,1508,NULL,NULL,290980,0,21964,CONOCO,2012-07-25,2012-07-25,2013-05-08
1/6-6,1/6-6,A/S Norske Shell,SHELL,011,WILDCAT,P&A,SHOWS,EXPLORATION,1992-02-10,1993-03-08,NULL,718-L,NULL,NO,190,ALBUSKJELL 3D KRYSS RAD 423 & KOLONNE 79,4.60,25.0,5562.0,5565.0,70.0,TRIASSIC,SMITH BANK FM,NORTH SEA,DYVI STENA,SEMISUB STEEL,1-A,NO,WILDCAT,1992,1993,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,393,NO,ED50,56,36,41.13,N,2,57,18.19,E,56.611425,2.955053,6274273.59,497241.02,31,1,6,NULL,6,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1839,http://www.npd.no/FactMapSearch?NPDID_wellbore=1839,initial,NULL,2009-06-17,1839,NULL,NULL,290980,0,20844,SHELL NORGE,2012-07-25,2013-04-24,2013-05-08
1/6-7,1/6-7,Conoco Norway Inc.,CONOCO,144,WILDCAT,P&A,SHOWS,EXPLORATION,1992-03-16,1992-07-12,NULL,724-L,NULL,NO,182,CNI/88-4A & SP. 620,31.40,22.0,4925.0,4995.0,68.0,LATE JURASSIC,HAUGESUND FM,NORTH SEA,WEST VANGUARD,SEMISUB STEEL,12,NO,WILDCAT,1992,1992,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,119,NO,ED50,56,33,20.01,N,2,54,11.18,E,56.555558,2.903106,6268058.24,494043.59,31,1,6,NULL,7,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1928,http://www.npd.no/FactMapSearch?NPDID_wellbore=1928,initial,NULL,2011-06-15,1928,NULL,NULL,287902,0,21964,CONOCO,2012-07-25,2013-04-24,2013-05-08
1/9-1,1/9-1,Den norske stats oljeselskap a.s,STATOIL,044,WILDCAT,SUSP.REENTERED LATER,GAS/CONDENSATE,EXPLORATION,1976-10-14,1977-02-17,NULL,167-L,1/9-1 TOMMELITEN ALPHA,YES,133,line 404-403.SP 548,0.00,25.0,0.0,3703.0,78.0,LATE CRETACEOUS,HIDRA FM,NORTH SEA,ROSS RIG,SEMISUB STEEL,3,NO,WILDCAT,1976,1977,NULL,NULL,17,EKOFISK FM,PALEOCENE,TOR FM,LATE CRETACEOUS,HOD FM,LATE CRETACEOUS,127,NO,ED50,56,24,5.07,N,2,54,6.49,E,56.401408,2.901803,6250899.86,493938.99,31,1,9,NULL,1,NULL,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=243,http://www.npd.no/FactMapSearch?NPDID_wellbore=243,initial,NULL,2012-04-01,243,43850,NULL,294382,0,21140,STATOIL,2012-07-25,2012-07-25,2013-05-08
