prlName,prlActive,prlCurrentArea,prlDateGranted,prlDateValidTo,prlAreaPolyDateValidFrom,prlAreaPolyDateValidTo,prlAreaPolyFromZvalue,prlAreaPolyToZvalue,prlAreaPolyVertLimEn,prlAreaPolyVertLimNo,prlStratigraphical,prlAreaPolyStratigraphical,prlNpdidLicence,prlLastOperatorNameShort,prlLastOperatorNameLong,prlLicensingActivityName,prlLastOperatorNpdidCompany,prlFactUrl,prlAreaGeometryWKT
"078","ACTIVE","INACTIVE",1982-04-23,2035-10-01,1988-04-23,1992-01-01,0,100,NULL,NULL,"NO","NO",21420,"STATOIL PETROLEUM AS","Statoil Petroleum AS","5",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21420","MULTIPOLYGON(((20.75 71.3,20.85 71.3,20.85 71.35,21 71.35,21 71.5,20.816667 71.5,20.816667 71.466667,20.7 71.466667,20.7 71.45,20.8 71.45,20.8 71.4,20.75 71.4,20.75 71.3)))"
"078","ACTIVE","INACTIVE",1982-04-23,2035-10-01,1992-01-01,2009-01-01,0,100,NULL,NULL,"NO","NO",21420,"STATOIL PETROLEUM AS","Statoil Petroleum AS","5",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21420","MULTIPOLYGON(((20.8 71.416667,21 71.416667,21 71.5,20.816667 71.5,20.816667 71.466667,20.7 71.466667,20.7 71.45,20.8 71.45,20.8 71.416667)))"
"078","ACTIVE","INACTIVE",1982-04-23,2035-10-01,1982-04-23,1988-04-23,0,100,NULL,NULL,"NO","NO",21420,"STATOIL PETROLEUM AS","Statoil Petroleum AS","5",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21420","MULTIPOLYGON(((20.666667 71.25,21 71.25,21 71.5,20.666667 71.5,20.666667 71.25)))"
"079","ACTIVE","ACTIVE",1982-08-20,2031-03-01,1982-08-20,9999-12-31,0,100,NULL,NULL,"NO","NO",34635,"STATOIL PETROLEUM AS","Statoil Petroleum AS","Awarded additionaly to round 6",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=34635","MULTIPOLYGON(((2.666667 60.433333,2.916667 60.433333,2.916667 60.5,2.666667 60.5,2.666667 60.433333)))"
"080","INACTIVE","INACTIVE",1982-12-10,1988-12-10,1982-12-10,1988-12-10,0,100,NULL,NULL,"NO","NO",21436,"STATOIL","Den norske stats oljeselskap a.s","7",749,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21436","MULTIPOLYGON(((9.333333 66.5,9.666667 66.5,9.666667 66.75,9.333333 66.75,9.333333 66.5)))"
"081","INACTIVE","INACTIVE",1982-12-10,1988-12-10,1982-12-10,1988-12-10,0,100,NULL,NULL,"NO","NO",21444,"PHILLIPS","Phillips Petroleum Company Norway","7",694,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21444","MULTIPOLYGON(((9 66.25,9.333333 66.25,9.333333 66.5,9 66.5,9 66.25)))"
"082","INACTIVE","INACTIVE",1982-12-10,1988-12-10,1982-12-10,1988-12-10,0,100,NULL,NULL,"NO","NO",21452,"SAGA","Saga Petroleum ASA","7",716,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21452","MULTIPOLYGON(((9 66,9.333333 66,9.333333 66.25,9 66.25,9 66)))"
"083","INACTIVE","INACTIVE",1982-12-10,1988-12-10,1982-12-10,1988-12-10,0,100,NULL,NULL,"NO","NO",21460,"HYDRO PRODUKSJON","Norsk Hydro Produksjon AS","7",430,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21460","MULTIPOLYGON(((9.333333 66,9.666667 66,9.666667 66.25,9.333333 66.25,9.333333 66)))"
"084","INACTIVE","INACTIVE",1982-12-10,1988-12-10,1982-12-10,1988-12-10,0,100,NULL,NULL,"NO","NO",21468,"STATOIL","Den norske stats oljeselskap a.s","7",749,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21468","MULTIPOLYGON(((10 66.25,10.333333 66.25,10.333333 66.5,10 66.5,10 66.25)))"
"085","ACTIVE","ACTIVE",1983-07-08,2030-09-30,1989-07-08,9999-12-31,0,100,NULL,NULL,"NO","NO",21476,"STATOIL PETROLEUM AS","Statoil Petroleum AS","Awarded additionaly to round 7",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21476","POLYGON((3.666667 60.5,3.6 60.5,3.6 60.666667,3.4 60.666667,3.4 60.75,3.666667 60.75,3.666667 60.933333,3.683333 60.933333,3.683333 60.916667,3.7 60.916667,3.7 60.9,3.716667 60.9,3.716667 60.883333,3.733333 60.883333,3.733333 60.85,3.783333 60.85,3.783333 60.8,3.916667 60.8,3.916667 60.75,4 60.75,4 60.666667,3.95 60.666667,3.95 60.5,3.666667 60.5))"
"085","ACTIVE","INACTIVE",1983-07-08,2030-09-30,1983-07-08,1989-07-08,0,100,NULL,NULL,"NO","NO",21476,"STATOIL PETROLEUM AS","Statoil Petroleum AS","Awarded additionaly to round 7",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21476","POLYGON((4 60.75,4 60.5,3.666667 60.5,3.333333 60.5,3.333333 60.75,3.666667 60.75,3.666667 61,4 61,4 60.75))"
"085 B","ACTIVE","ACTIVE",1992-09-11,2030-07-08,1992-09-11,9999-12-31,0,100,NULL,NULL,"NO","NO",21484,"STATOIL PETROLEUM AS","Statoil Petroleum AS","Awarded additionaly to round 7",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21484","MULTIPOLYGON(((3.85 60.466667,3.933333 60.466667,3.933333 60.5,3.85 60.5,3.85 60.466667)),((4 60.666667,4.033333 60.666667,4.033333 60.716667,4 60.716667,4 60.666667)))"
"085 C","ACTIVE","ACTIVE",2002-01-25,2030-09-30,2002-01-25,9999-12-31,0,100,NULL,NULL,"NO","NO",2051285,"STATOIL PETROLEUM AS","Statoil Petroleum AS","Awarded additionaly to round 7",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2051285","MULTIPOLYGON(((3.95 60.633333,3.966667 60.633333,3.966667 60.65,3.983333 60.65,3.983333 60.666667,3.95 60.666667,3.95 60.633333)),((3.783333 60.8,3.816667 60.8,3.816667 60.816667,3.783333 60.816667,3.783333 60.8)),((3.733333 60.85,3.75 60.85,3.75 60.9,3.733333 60.9,3.733333 60.916667,3.7 60.916667,3.7 60.9,3.716667 60.9,3.716667 60.883333,3.733333 60.883333,3.733333 60.85)))"
"085 D","INACTIVE","INACTIVE",2006-01-06,2008-01-01,2006-01-06,2008-01-01,0,100,NULL,NULL,"NO","NO",3810164,"STATOILHYDRO PETROLEUM","StatoilHydro Petroleum AS","TFO2005",4511658,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810164","MULTIPOLYGON(((3.75 60.85,3.783333 60.85,3.783333 60.916667,3.833333 60.916667,3.833333 61,3.666667 61,3.666667 60.933333,3.683333 60.933333,3.683333 60.916667,3.733333 60.916667,3.733333 60.9,3.75 60.9,3.75 60.85)))"
"086","INACTIVE","INACTIVE",1984-03-09,2001-01-01,1990-03-09,1998-01-01,0,100,NULL,NULL,"NO","NO",21492,"SAGA","Saga Petroleum ASA","8",716,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21492","MULTIPOLYGON(((1.879014 58,1.965 57.905,2 57.836711,2 58,1.879014 58)))"
"086","INACTIVE","INACTIVE",1984-03-09,2001-01-01,1998-01-01,2001-01-01,0,100,NULL,NULL,"NO","NO",21492,"SAGA","Saga Petroleum ASA","8",716,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21492","MULTIPOLYGON(((1.939408 57.933333,1.966667 57.933333,1.966667 57.966667,1.95 57.966667,1.95 58,1.879014 58,1.939408 57.933333)))"
"086","INACTIVE","INACTIVE",1984-03-09,2001-01-01,1984-03-09,1990-03-09,0,100,NULL,NULL,"NO","NO",21492,"SAGA","Saga Petroleum ASA","8",716,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21492","POLYGON((2 58,2.333333 58,2.333333 57.75,2.044244 57.75,2 57.836711,1.965 57.905,1.879014 58,2 58))"
"087","INACTIVE","INACTIVE",1984-03-09,1994-12-31,1984-03-09,1991-03-09,0,100,NULL,NULL,"NO","NO",21500,"HYDRO PRODUKSJON","Norsk Hydro Produksjon AS","8",430,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21500","MULTIPOLYGON(((2 58.5,2.333333 58.5,2.333333 58.75,2 58.75,2 58.5)))"
"087","INACTIVE","INACTIVE",1984-03-09,1994-12-31,1991-03-09,1994-12-31,0,100,NULL,NULL,"NO","NO",21500,"HYDRO PRODUKSJON","Norsk Hydro Produksjon AS","8",430,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21500","MULTIPOLYGON(((2 58.516667,2.2 58.516667,2.2 58.7,2.133333 58.7,2.133333 58.733333,2 58.733333,2 58.516667)))"
"088","ACTIVE","ACTIVE",1984-03-09,2022-03-09,2008-01-01,9999-12-31,50,100,"Applies to all levels belov base Tertiary","Gjelder alle nivå under bunn tertiær","YES","YES",21508,"CENTRICA RESOURCES NORGE AS","Centrica Resources (Norge) AS","8",4238233,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21508","MULTIPOLYGON(((1.9 59.583333,1.966667 59.583333,1.966667 59.6,1.95 59.6,1.95 59.616667,1.933333 59.616667,1.933333 59.65,1.966667 59.65,1.966667 59.633333,2 59.633333,2 59.7,1.956825 59.7,1.896453 59.6,1.9 59.6,1.9 59.583333)))"
"088","ACTIVE","INACTIVE",1984-03-09,2022-03-09,1984-03-09,1992-03-09,0,100,NULL,NULL,"YES","NO",21508,"CENTRICA RESOURCES NORGE AS","Centrica Resources (Norge) AS","8",4238233,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21508","POLYGON((2 59.75,2.266667 59.75,2.266667 59.716667,2.15 59.716667,2.15 59.7,2.116667 59.7,2.116667 59.683333,2.1 59.683333,2.1 59.65,2.083333 59.65,2.083333 59.633333,2.066667 59.633333,2.066667 59.566667,2.1 59.566667,2.1 59.583333,2.133333 59.583333,2.133333 59.533333,2.266667 59.533333,2.266667 59.566667,2.283333 59.566667,2.283333 59.583333,2.333333 59.583333,2.333333 59.5,2 59.5,1.836456 59.5,1.987153 59.75,2 59.75))"
"088","ACTIVE","INACTIVE",1984-03-09,2022-03-09,1992-03-09,2008-01-01,0,100,"Applies to all level s older than base tertiary.","Gjelder alle nivå under bunn tertiær.","YES","NO",21508,"CENTRICA RESOURCES NORGE AS","Centrica Resources (Norge) AS","8",4238233,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21508","MULTIPOLYGON(((1.836453 59.5,1.9 59.5,1.9 59.566667,2 59.566667,2 59.75,1.987153 59.75,1.836453 59.5)))"
"088 BS","ACTIVE","ACTIVE",2003-03-21,2022-03-09,2008-01-01,9999-12-31,0,50,"Applies to all levels younger than base Tertiary.","Gjelder for alle nivå over bunn tertiær","YES","YES",2787418,"MARATHON OIL","Marathon Oil Norge AS","Awarded additionaly to round 8",20485291,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2787418","MULTIPOLYGON(((1.836453 59.5,1.9 59.5,1.9 59.566667,2 59.566667,2 59.633333,1.916536 59.633333,1.836453 59.5)))"
"088 BS","ACTIVE","INACTIVE",2003-03-21,2022-03-09,2003-03-21,2008-01-01,0,100,"Applies all levels younger than base Tertiary","Gjelder alle nivåer over bunn tertiær","YES","NO",2787418,"MARATHON OIL","Marathon Oil Norge AS","Awarded additionaly to round 8",20485291,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2787418","MULTIPOLYGON(((1.836453 59.5,1.9 59.5,1.9 59.566667,2 59.566667,2 59.75,1.987153 59.75,1.836453 59.5)))"
"089","ACTIVE","ACTIVE",1984-03-09,2024-03-09,1994-03-09,9999-12-31,0,100,NULL,NULL,"NO","NO",21516,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21516","MULTIPOLYGON(((2 61.25,2.283333 61.25,2.283333 61.283333,2.2 61.283333,2.2 61.3,2.183333 61.3,2.183333 61.316667,2.166667 61.316667,2.166667 61.4,2.183333 61.4,2.183333 61.416667,2.2 61.416667,2.2 61.433333,2.216667 61.433333,2.216667 61.45,2.25 61.45,2.25 61.466667,2.266667 61.466667,2.266667 61.483333,2.283333 61.483333,2.283333 61.5,2 61.5,2 61.25)))"
"089","ACTIVE","INACTIVE",1984-03-09,2024-03-09,1984-03-09,1994-03-09,0,100,NULL,NULL,"NO","NO",21516,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21516","MULTIPOLYGON(((2 61.25,2.283333 61.25,2.283333 61.416667,2.333333 61.416667,2.333333 61.5,2 61.5,2 61.25)))"
"090","ACTIVE","ACTIVE",1984-03-09,2024-03-09,2013-01-22,9999-12-31,0,100,NULL,NULL,"NO","NO",21524,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21524","MULTIPOLYGON(((3.5 61.1,3.416667 61.1,3.416667 61.083333,3.4 61.083333,3.4 61.033333,3.366667 61.033333,3.366667 61,3.666667 61,3.666667 61.116667,3.616667 61.116667,3.616667 61.120833,3.55 61.120833,3.55 61.116667,3.541667 61.116667,3.541667 61.1125,3.529167 61.1125,3.529167 61.108333,3.516667 61.108333,3.516667 61.104167,3.5 61.104167,3.5 61.1)))"
"090","ACTIVE","INACTIVE",1984-03-09,2024-03-09,1984-03-09,1994-03-09,0,100,NULL,NULL,"NO","NO",21524,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21524","MULTIPOLYGON(((3.333333 61,3.666667 61,3.666667 61.25,3.333333 61.25,3.333333 61)))"
"090","ACTIVE","INACTIVE",1984-03-09,2024-03-09,1994-03-09,2005-05-25,0,100,NULL,NULL,"NO","NO",21524,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21524","MULTIPOLYGON(((3.366667 61,3.666667 61,3.666667 61.116667,3.616667 61.116667,3.616667 61.15,3.633333 61.15,3.633333 61.183333,3.566667 61.183333,3.566667 61.2,3.533333 61.2,3.533333 61.183333,3.4 61.183333,3.4 61.15,3.416667 61.15,3.416667 61.133333,3.45 61.133333,3.45 61.15,3.483333 61.15,3.483333 61.166667,3.516667 61.166667,3.516667 61.133333,3.533333 61.133333,3.533333 61.116667,3.5 61.116667,3.5 61.1,3.416667 61.1,3.416667 61.083333,3.4 61.083333,3.4 61.033333,3.366667 61.033333,3.366667 61)))"
"090 B","ACTIVE","ACTIVE",2005-05-25,2024-03-09,2005-05-25,9999-12-31,0,100,NULL,NULL,"NO","NO",3426781,"STATOIL PETROLEUM AS","Statoil Petroleum AS","Awarded additionaly to round 8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3426781","MULTIPOLYGON(((3.516667 61.133333,3.55 61.133333,3.55 61.15,3.583333 61.15,3.583333 61.183333,3.566667 61.183333,3.566667 61.2,3.533333 61.2,3.533333 61.183333,3.5 61.183333,3.5 61.166667,3.516667 61.166667,3.516667 61.133333)))"
"090 C","ACTIVE","ACTIVE",2005-05-25,2024-03-09,2005-05-25,9999-12-31,0,100,NULL,NULL,"NO","NO",3426824,"STATOIL PETROLEUM AS","Statoil Petroleum AS","Awarded additionaly to round 8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3426824","MULTIPOLYGON(((3.416667 61.133333,3.45 61.133333,3.45 61.15,3.483333 61.15,3.483333 61.166667,3.5 61.166667,3.5 61.183333,3.4 61.183333,3.4 61.15,3.416667 61.15,3.416667 61.133333)))"
"090 D","INACTIVE","INACTIVE",2006-01-06,2010-01-06,2006-01-06,2010-01-06,0,100,NULL,NULL,"NO","NO",3811847,"STATOIL PETROLEUM AS","Statoil Petroleum AS","TFO2005",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811847","MULTIPOLYGON(((3.666667 61.05,3.7 61.05,3.7 61.083333,3.733333 61.083333,3.733333 61.1,3.75 61.1,3.75 61.133333,3.716667 61.133333,3.716667 61.116667,3.666667 61.116667,3.666667 61.05)))"
"090 E","ACTIVE","ACTIVE",2010-02-19,2024-03-09,2010-02-19,9999-12-31,0,100,NULL,NULL,"NO","NO",17642079,"STATOIL PETROLEUM AS","Statoil Petroleum AS","TFO2009",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17642079","MULTIPOLYGON(((3.633333 61,3.483333 61,3.483333 60.983333,3.633333 60.983333,3.633333 61)))"
"090 F","ACTIVE","ACTIVE",2013-01-22,2024-03-09,2013-01-22,9999-12-31,0,100,NULL,NULL,"NO","NO",23268186,"STATOIL PETROLEUM AS","Statoil Petroleum AS","Awarded additionaly to round 8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=23268186","MULTIPOLYGON(((3.616667 61.15,3.633333 61.15,3.633333 61.183333,3.583333 61.183333,3.583333 61.15,3.55 61.15,3.55 61.133333,3.558333 61.133333,3.558333 61.120833,3.616667 61.120833,3.616667 61.15)))"
"090 G","ACTIVE","ACTIVE",2013-01-22,2024-03-09,2013-01-22,9999-12-31,0,100,NULL,NULL,"NO","NO",23268222,"STATOIL PETROLEUM AS","Statoil Petroleum AS","Awarded additionaly to round 8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=23268222","MULTIPOLYGON(((3.558333 61.133333,3.533333 61.133333,3.533333 61.116667,3.5 61.116667,3.5 61.104167,3.516667 61.104167,3.516667 61.108333,3.529167 61.108333,3.529167 61.1125,3.541667 61.1125,3.541667 61.116667,3.55 61.116667,3.55 61.120833,3.558333 61.120833,3.558333 61.133333)))"
"090 HS","ACTIVE","ACTIVE",2013-04-09,2024-02-19,2013-04-09,9999-12-31,50,100,"All levels except the Brent group which remains in PL 090 C.","Alle nivåer unntatt Brentgruppen (Tarbert, Ness, Etive, Rannoch og Oseberg formasjonene) som forblir i utv till 090 C.","YES","YES",23297006,"STATOIL PETROLEUM AS","Statoil Petroleum AS","Awarded additionaly to round 8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=23297006","MULTIPOLYGON(((3.4 61.15,3.416667 61.15,3.416667 61.133333,3.45 61.133333,3.45 61.15,3.483333 61.15,3.483333 61.166667,3.5 61.166667,3.5 61.183333,3.4 61.183333,3.4 61.15)))"
"091","ACTIVE","ACTIVE",1984-03-09,2029-12-31,2000-01-01,9999-12-31,0,100,NULL,NULL,"NO","NO",21532,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21532","MULTIPOLYGON(((6.85 64.75,7 64.75,7 64.866667,6.983333 64.866667,6.983333 64.833333,6.95 64.833333,6.95 64.8,6.866667 64.8,6.866667 64.85,6.883333 64.85,6.883333 64.883333,6.783333 64.883333,6.783333 64.866667,6.766667 64.866667,6.766667 64.833333,6.85 64.833333,6.85 64.75)))"
"091","ACTIVE","INACTIVE",1984-03-09,2029-12-31,1990-03-09,2000-01-01,0,100,NULL,NULL,"NO","NO",21532,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21532","MULTIPOLYGON(((6.85 64.75,7 64.75,7 65,6.833333 65,6.833333 64.95,6.983333 64.95,6.983333 64.883333,6.766667 64.883333,6.766667 64.833333,6.85 64.833333,6.85 64.75)))"
"091","ACTIVE","INACTIVE",1984-03-09,2029-12-31,1984-03-09,1990-03-09,0,100,NULL,NULL,"NO","NO",21532,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21532","MULTIPOLYGON(((6.666667 64.75,7 64.75,7 65,6.666667 65,6.666667 64.75)))"
"091 B","INACTIVE","INACTIVE",2006-01-06,2009-10-06,2006-01-06,2009-10-06,0,100,NULL,NULL,"NO","NO",3812205,"STATOILHYDRO PETROLEUM","StatoilHydro Petroleum AS","TFO2005",4511658,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3812205","MULTIPOLYGON(((6.816667 64.883333,6.883333 64.883333,6.883333 64.9,6.916667 64.9,6.916667 64.933333,6.85 64.933333,6.85 64.916667,6.816667 64.916667,6.816667 64.883333)))"
"091 C","INACTIVE","INACTIVE",2006-01-06,2008-02-06,2006-01-06,2008-02-06,0,100,NULL,NULL,"NO","NO",3811888,"STATOILHYDRO ASA","StatoilHydro ASA","TFO2005",4511854,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811888","POLYGON((7 64.95,6.983333 64.95,6.983333 64.933333,6.966667 64.933333,6.966667 64.916667,6.916667 64.916667,6.916667 64.933333,6.9 64.933333,6.9 64.95,6.916667 64.95,6.916667 64.983333,6.933333 64.983333,6.933333 65,7 65,7.033333 65,7.033333 64.983333,7.016667 64.983333,7.016667 64.95,7 64.95))"
"091 D","ACTIVE","ACTIVE",2013-02-08,2014-02-08,2013-02-08,9999-12-31,0,100,NULL,NULL,"NO","NO",22813131,"STATOIL PETROLEUM AS","Statoil Petroleum AS","TFO2012",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22813131","MULTIPOLYGON(((6.733333 64.85,6.733333 64.816667,6.8 64.816667,6.8 64.833333,6.766667 64.833333,6.766667 64.85,6.733333 64.85)),((6.883333 64.9,6.816667 64.9,6.816667 64.883333,6.883333 64.883333,6.883333 64.9)))"
"092","ACTIVE","ACTIVE",1984-03-09,2020-03-09,1994-01-01,9999-12-31,0,100,NULL,NULL,"NO","NO",21540,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21540","MULTIPOLYGON(((7.666667 64.616667,7.7 64.616667,7.7 64.683333,7.716667 64.683333,7.716667 64.733333,7.7 64.733333,7.7 64.75,7.666667 64.75,7.666667 64.616667)))"
"092","ACTIVE","INACTIVE",1984-03-09,2020-03-09,1984-03-09,1990-03-09,0,100,NULL,NULL,"NO","NO",21540,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21540","MULTIPOLYGON(((7.666667 64.5,8 64.5,8 64.75,7.666667 64.75,7.666667 64.5)))"
"092","ACTIVE","INACTIVE",1984-03-09,2020-03-09,1990-03-09,1994-01-01,0,100,NULL,NULL,"NO","NO",21540,"STATOIL PETROLEUM AS","Statoil Petroleum AS","8",17237817,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21540","MULTIPOLYGON(((7.666667 64.5,7.766667 64.5,7.766667 64.55,7.866667 64.55,7.866667 64.616667,7.783333 64.616667,7.783333 64.75,7.666667 64.75,7.666667 64.5)))"
"093","ACTIVE","ACTIVE",1984-03-09,2024-03-09,2002-01-01,9999-12-31,0,100,NULL,NULL,"NO","NO",21548,"SHELL NORGE","A/S Norske Shell","8",562,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21548","MULTIPOLYGON(((7.666667 64.25,7.75 64.25,7.75 64.266667,7.766667 64.266667,7.766667 64.283333,7.783333 64.283333,7.783333 64.3,7.8 64.3,7.8 64.316667,7.816667 64.316667,7.816667 64.333333,7.833333 64.333333,7.833333 64.4,7.816667 64.4,7.816667 64.433333,7.766667 64.433333,7.766667 64.4,7.75 64.4,7.75 64.383333,7.716667 64.383333,7.716667 64.4,7.733333 64.4,7.733333 64.416667,7.666667 64.416667,7.666667 64.383333,7.7 64.383333,7.7 64.366667,7.683333 64.366667,7.683333 64.35,7.666667 64.35,7.666667 64.25)),((7.95 64.383333,7.966667 64.383333,7.966667 64.4,7.95 64.4,7.95 64.383333)))"
"093","ACTIVE","INACTIVE",1984-03-09,2024-03-09,1984-03-09,1994-03-09,0,100,NULL,NULL,"NO","NO",21548,"SHELL NORGE","A/S Norske Shell","8",562,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21548","MULTIPOLYGON(((7.666667 64.25,8 64.25,8 64.5,7.666667 64.5,7.666667 64.25)))"
"093","ACTIVE","INACTIVE",1984-03-09,2024-03-09,1994-03-09,2002-01-01,0,100,NULL,NULL,"NO","NO",21548,"SHELL NORGE","A/S Norske Shell","8",562,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21548","MULTIPOLYGON(((7.666667 64.25,7.75 64.25,7.75 64.266667,7.766667 64.266667,7.766667 64.283333,7.783333 64.283333,7.783333 64.3,7.8 64.3,7.8 64.316667,7.816667 64.316667,7.816667 64.333333,7.883333 64.333333,7.883333 64.316667,7.95 64.316667,7.95 64.333333,7.933333 64.333333,7.933333 64.366667,7.95 64.366667,7.95 64.383333,7.966667 64.383333,7.966667 64.4,7.816667 64.4,7.816667 64.433333,7.766667 64.433333,7.766667 64.4,7.75 64.4,7.75 64.383333,7.716667 64.383333,7.716667 64.4,7.733333 64.4,7.733333 64.466667,7.683333 64.466667,7.683333 64.45,7.666667 64.45,7.666667 64.25)))"
"093 B","ACTIVE","ACTIVE",2010-02-19,2014-02-19,2010-02-19,9999-12-31,0,100,NULL,NULL,"NO","NO",17654585,"SHELL NORGE","A/S Norske Shell","TFO2009",562,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17654585","MULTIPOLYGON(((7.7 64.433333,7.7 64.416667,7.733333 64.416667,7.733333 64.433333,7.7 64.433333)))"
"093 C","ACTIVE","ACTIVE",2013-02-08,2014-02-08,2013-02-08,9999-12-31,0,100,NULL,NULL,"NO","NO",22813180,"SHELL NORGE","A/S Norske Shell","TFO2012",562,"http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22813180","MULTIPOLYGON(((7.75 64.233333,7.666667 64.233333,7.666667 64.183333,7.75 64.183333,7.75 64.233333)))"
